# BEAST v10.5.0
# Generated Tue Aug 18 08:35:03 EEST 2026 [seed=1787031224452]
# -window -working -options
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
32795000	-5782886.410422373	-323.03701874373	-5782563.373403629	30.465088148903256	1994.2097752390748	548.756782087707	105.77126291616679	22.559720740861827	0.15965870990123604	0.3500125367083601	0.335097394616044	0.1552313587743606	0.06574707543538047	4.731744152578205E-6	4.731744152578205E-6	-5782563.373403629	0.0	-316.7321713047739
32796000	-5782885.686127359	-326.11219154556846	-5782559.573935813	30.95256713553047	1993.7222962524477	565.8412738242339	111.94331281323102	24.871327069752102	0.15966528138629435	0.3498922841175737	0.3348151856402842	0.1556272488558485	0.04618383730244024	4.468103092079408E-6	4.468103092079407E-6	-5782559.573935813	0.0	-319.5949933888699
32797000	-5782882.232290946	-322.4548885479464	-5782559.777402398	30.300984769758127	1994.37387861822	542.8963699627714	78.29581163490943	24.105028175145467	0.15939372009997252	0.35027229490506706	0.3348151856402842	0.15551879935467708	0.048185601669959506	4.725044149491032E-6	4.725044149491032E-6	-5782559.777402398	0.0	-316.3511043904431
32798000	-5782876.909041066	-323.0487365020595	-5782553.860304563	30.530374917616005	1994.1444884703621	552.9861021935938	90.74851721652315	23.760219636146104	0.15933314739431317	0.3502587345463991	0.3348340987714428	0.15557401928784573	0.0063119110308735545	4.6011607136275915E-6	4.601160713627594E-6	-5782553.860304563	0.0	-316.9257740451282
32799000	-5782876.35932195	-322.32067549910516	-5782554.038646451	30.272154071657823	1994.4027093163204	545.590701406643	89.67085131038249	24.55485032539606	0.1595221249862567	0.34946624291425943	0.335437612811639	0.15557401928784573	0.04479963276166382	4.708874576028997E-6	4.708874576028997E-6	-5782554.038646451	0.0	-316.03653486619226
32800000	-5782877.475254179	-323.5203427479268	-5782553.954911431	30.418131110565742	1994.2567322774123	554.1440650376289	96.81944143422206	23.52183829904755	0.15971762388061825	0.34956772992706403	0.335437612811639	0.15527703338067958	0.025913556945521537	4.5793040266647205E-6	4.57930402666472E-6	-5782553.954911431	0.0	-317.3148906407514
32801000	-5782882.152871548	-323.1876669272514	-5782558.965204621	30.147922740534966	1994.526940647443	548.159698634804	88.21473720826017	25.072625406730268	0.1594442043835377	0.34984114942414457	0.33500978888421673	0.1557048573081018	0.06034646474379349	4.662165991834513E-6	4.662165991834514E-6	-5782558.965204621	0.0	-316.8471910309992
32802000	-5782884.112394481	-322.57547020721364	-5782561.536924274	29.953139808802707	1994.7217235791754	543.213318011132	94.54795288627015	25.40282336642313	0.15961830409771863	0.34996872063852535	0.33500978888421673	0.1554031863795401	0.06034646474379349	4.669566600523493E-6	4.669566600523495E-6	-5782561.536924274	0.0	-316.12234835616374
32803000	-5782885.506311242	-324.1770908297966	-5782561.329220411	29.92056777164198	1994.754295616336	549.1262050229982	107.80335918342227	23.297790523130512	0.15972953391155392	0.34990126858864395	0.3350159945521417	0.15535320294766122	0.05062707924741962	4.675751351875189E-6	4.67575135187519E-6	-5782561.329220411	0.0	-317.81163397330823
32804000	-5782887.311887503	-326.42906198901346	-5782560.882825513	30.245823992012834	1994.4290393959652	563.2564921917556	86.40448480017587	24.580825455142726	0.1596648758864725	0.3499094502308151	0.335072470935052	0.15535320294766122	0.024133825777622565	4.5392226558232815E-6	4.539222655823284E-6	-5782560.882825513	0.0	-320.2583334716487
32805000	-5782877.832781564	-325.09701235498864	-5782552.735769209	30.388997809143806	1994.2858655788343	557.8192815633697	100.4372129641627	24.714954257585276	0.1595783275173816	0.35031660167768236	0.3347909812508554	0.1553140895540814	0.01660656920893868	4.634922358384242E-6	4.634922358384244E-6	-5782552.735769209	0.0	-318.74853213773207
32806000	-5782884.334203261	-325.0668886808102	-5782559.26731458	30.16816503766576	1994.5066983503123	556.3283657175484	86.3006466026292	24.752466694403484	0.1596368938796679	0.3504802186136063	0.33476726726605494	0.15511562024067163	0.01660656920893868	4.577822532080183E-6	4.57782253208018E-6	-5782559.26731458	0.0	-318.88532750756053
32807000	-5782894.951236262	-322.7985495068735	-5782572.152686755	30.106673025899514	1994.5681903620787	546.1222349893993	91.7090092230605	25.212279426986044	0.1596368938796679	0.3497880533776244	0.3354594325020368	0.15511562024067163	0.03642907622394629	4.588976001818537E-6	4.588976001818537E-6	-5782572.152686755	0.0	-316.4562429648779
32808000	-5782891.1199854575	-323.44035700733974	-5782567.67962845	30.114009065431162	1994.560854322547	548.9246881624783	104.43032313079785	25.64964659334031	0.15948992540083898	0.3494850926348633	0.3354594325020368	0.15556554946226162	0.03898635459713212	4.599645777047361E-6	4.5996457770473605E-6	-5782567.67962845	0.0	-316.91001451876036
32809000	-5782885.871637215	-322.79376649746496	-5782563.077870717	29.840264011278606	1994.8345993766995	544.0986971262951	104.51532649055255	24.322623134137732	0.15944735798224363	0.34978237983524	0.3350646829875501	0.155705579194967	0.04237447017601429	4.718102416280434E-6	4.718102416280435E-6	-5782563.077870717	0.0	-316.3671095019459
32810000	-5782886.51673836	-322.61440294132996	-5782563.902335418	29.85251762074934	1994.8223457672289	542.0802753449917	80.54534784181357	25.580710778455085	0.15945526363713758	0.34984343332076595	0.33505677733265615	0.15564452570944107	0.01618102781741051	4.7641708364358354E-6	4.764170836435838E-6	-5782563.902335418	0.0	-316.395647541998
32811000	-5782875.586331318	-319.2212198477453	-5782556.36511147	29.496118537111325	1995.178744850867	525.3500787380591	94.33413962245803	23.696612746822506	0.15945526363713758	0.34982108777489557	0.33507912287852654	0.15564452570944107	0.03125575400961114	4.875042158038071E-6	4.875042158038073E-6	-5782556.36511147	0.0	-312.9579087655856
32812000	-5782885.456613456	-321.38470232993797	-5782564.071911126	30.152446123143363	1994.5224172648348	539.2655950619588	99.94115879177167	24.646744664809447	0.15945526363713758	0.34970264618554026	0.33507912287852654	0.1557629672987964	0.03269983746494412	4.726713272638845E-6	4.726713272638845E-6	-5782564.071911126	0.0	-314.98946118685103
32813000	-5782888.765964708	-323.44877724460946	-5782565.317187464	30.093598107158822	1994.5812652808193	549.8210356568507	96.36213465080367	24.25843999592199	0.15973545560968805	0.349561120904147	0.33504899255754117	0.15565443092862463	0.04429236338521307	4.638830981715573E-6	4.638830981715572E-6	-5782565.317187464	0.0	-317.12764257566823
32814000	-5782896.461478373	-324.3345681231519	-5782572.12691025	30.253926251892473	1994.4209371360857	551.902707262044	104.1933915583526	24.55882787137803	0.1595615341373156	0.3498154502467506	0.33496858468731	0.15565443092862463	0.03187063532990523	4.675860864133376E-6	4.675860864133375E-6	-5782572.12691025	0.0	-317.92067764432073
32815000	-5782887.910888739	-323.06529091232903	-5782564.845597827	30.083948519720597	1994.5909148682574	546.3890839032883	85.03407417066902	24.55882787137803	0.15997798354314596	0.350162534023425	0.3342050515048053	0.15565443092862463	0.039366934689443044	4.669993528563296E-6	4.669993528563297E-6	-5782564.845597827	0.0	-316.8541971780847
32816000	-5782882.486591759	-322.10376543935837	-5782560.38282632	29.30279748811027	1995.372065899868	538.5309101054004	83.31164648312362	24.087198068267565	0.15952598500236706	0.34988804073457636	0.33492234680042143	0.15566362746263604	0.01729429716806084	4.687153356702266E-6	4.687153356702269E-6	-5782560.38282632	0.0	-315.99651921162547
32817000	-5782885.727540535	-323.7070996396836	-5782562.020440895	30.322104239122126	1994.352759148856	552.0243721561212	93.39814167322513	23.65388659817822	0.1599538439517204	0.3500228438545185	0.3346619971057161	0.1553613150880459	0.049191502431498106	4.6659760081352475E-6	4.665976008135246E-6	-5782562.020440895	0.0	-317.46978427341116
32818000	-5782883.930666924	-322.47903710691327	-5782561.4516298175	30.18510272018766	1994.4897606677905	546.3567488790009	97.19430878725585	23.360540257676984	0.15957022416473307	0.34953580275038443	0.33531315851745225	0.15558081456743117	0.04346855227426073	4.760614516763023E-6	4.7606145167630195E-6	-5782561.4516298175	0.0	-316.22405413151427
32819000	-5782880.18259412	-323.54458421616886	-5782556.638009903	29.99385597575753	1994.6810074122207	550.8074127246146	95.92530605385623	24.73549615616578	0.159726181110921	0.35016596406450945	0.3346829972033272	0.15542485762124325	0.01782892052390202	4.6478086698520675E-6	4.6478086698520675E-6	-5782556.638009903	0.0	-317.23439574454557
32820000	-5782884.029956619	-324.80536675741615	-5782559.224589862	30.385464809964112	1994.289398578014	554.9419368589449	111.49928561852477	24.031375211898656	0.159726181110921	0.35016596406450945	0.3346829972033272	0.15542485762124325	0.008829000724628666	4.63295717991974E-6	4.632957179919736E-6	-5782559.224589862	0.0	-318.42206073959636
32821000	-5782886.330639131	-323.6229174924844	-5782562.7077216385	30.591442205739675	1994.0834211822385	551.4254977480479	86.4619381240409	26.713768606216316	0.159726181110921	0.35016596406450945	0.3346829972033272	0.15542485762124325	0.026426466747376247	4.623549664547561E-6	4.623549664547561E-6	-5782562.7077216385	0.0	-317.22437569686485
32822000	-5782880.005971549	-325.17493995868625	-5782554.831031591	30.74440968372233	1993.9304537042558	554.4871200925222	117.60687969458571	22.93840627120618	0.15954226159275192	0.34998313586865215	0.3347961437223794	0.1556784588162174	0.04629970942404609	4.543787261037945E-6	4.543787261037948E-6	-5782554.831031591	0.0	-318.7774462685572
32823000	-5782889.377017037	-324.4219145862728	-5782564.955102451	30.05056411255591	1994.6242992754221	552.4604123851532	86.64197712083192	25.576020306619156	0.15954226159275192	0.34998313586865215	0.335141893886228	0.15533270865236884	0.03367023592877685	4.649641706171357E-6	4.649641706171359E-6	-5782564.955102451	0.0	-318.1113038391618
32824000	-5782884.14106989	-322.43080752366984	-5782561.710262367	29.880971744179856	1994.7938916437984	542.015191753874	97.0233353169136	25.576020306619156	0.1590935262053085	0.3504864266731953	0.3351703542084401	0.155249692913057	0.03978961061174231	4.671714858610429E-6	4.671714858610429E-6	-5782561.710262367	0.0	-315.972647442975
32825000	-5782882.571825432	-323.11325632957903	-5782559.458569102	29.97149101182994	1994.703372376148	539.3534804489354	74.96689950893266	25.444055224683616	0.15941831088552091	0.35023240200976896	0.33492061589278604	0.155428671211925	0.031218908695562785	4.778293760311649E-6	4.778293760311645E-6	-5782559.458569102	0.0	-316.95074200210325
32826000	-5782881.980903945	-323.7114922321346	-5782558.269411713	29.713962147519307	1994.9609012404587	547.1450372398158	84.51769889793937	24.01196819859553	0.15960798608550947	0.35023240200976896	0.33473094069279746	0.155428671211925	0.022029698950378845	4.705437171291858E-6	4.705437171291857E-6	-5782558.269411713	0.0	-317.5926411163617
32827000	-5782885.342749987	-324.34086512576	-5782561.001884861	30.166156207936325	1994.5087071800417	551.0549719179421	110.70809269216988	22.611909091103737	0.15943211040139893	0.34992644766469927	0.3352127707219777	0.155428671211925	0.047947385326305034	4.621555653761112E-6	4.621555653761109E-6	-5782561.001884861	0.0	-318.0295866754864
32828000	-5782878.238787874	-322.5896108729395	-5782555.649177001	29.925393465883342	1994.7494699220947	543.4798812323575	95.4637046413743	25.497307557252146	0.15943211040139893	0.35013809539049656	0.3350011229961804	0.155428671211925	0.014209684748334943	4.729337033471183E-6	4.729337033471183E-6	-5782555.649177001	0.0	-316.20304265080233
32829000	-5782875.90519071	-322.73786028362906	-5782553.167330426	29.566862776588255	1995.1080006113898	538.3821752447471	108.04443059746222	26.16721076683562	0.15988698605107202	0.34975247450845853	0.3350011229961804	0.15535941644428994	0.0522220032823687	4.746298334243437E-6	4.746298334243435E-6	-5782553.167330426	0.0	-316.0692218754821
32830000	-5782877.620471483	-324.61557970734754	-5782553.004891776	30.442148698168253	1994.2327146898099	555.3987647933407	89.59528581678188	23.459802828183154	0.15934621882747024	0.3500577085441892	0.3350125061679103	0.15558356646043114	0.01824824555470742	4.615411037005327E-6	4.615411037005323E-6	-5782553.004891776	0.0	-318.5136138263439
32831000	-5782880.021808006	-323.86474743617896	-5782556.15706057	30.752854247644958	1993.922009140333	555.5229237813827	93.40213727569866	24.943309338989856	0.1591905950006895	0.3500720585469539	0.3350125061679103	0.15572484028444722	0.018731250226887194	4.677562930840104E-6	4.677562930840104E-6	-5782556.15706057	0.0	-317.56272699278645
32832000	-5782881.279300424	-322.5378037164465	-5782558.741496708	30.243911704755334	1994.4309516832227	547.8305524123101	96.25945880825392	23.540633768286952	0.15975535044838202	0.35038820203623366	0.33459251862379635	0.15526392889158888	0.039874168263659394	4.704459071379412E-6	4.704459071379409E-6	-5782558.741496708	0.0	-316.2896321930371
32833000	-5782876.700590344	-323.23338212929286	-5782553.467208215	30.128267624974725	1994.5465957630033	545.0026819496333	109.92310102834068	24.868798597685604	0.15960165786106437	0.34983129053565715	0.33489776539984883	0.1556692862034306	0.014867234907805074	4.6942021614411724E-6	4.694202161441173E-6	-5782553.467208215	0.0	-316.75580278453594
32834000	-5782881.9851648575	-325.89322440490525	-5782556.091940452	31.275527276769534	1993.3993361112086	561.3248887003176	117.42191485923139	23.465950075311635	0.1596043403250369	0.34983129053565715	0.33489776539984883	0.15566660373945806	0.04776852884133477	4.552487121073823E-6	4.552487121073821E-6	-5782556.091940452	0.0	-319.44574586554575
32835000	-5782885.317144629	-322.7118944685085	-5782562.60525016	29.98326947004515	1994.691593917933	544.4489352358348	96.87816770071395	25.695860849913775	0.1596043403250369	0.349814438001073	0.334914617934433	0.15566660373945806	0.017333982234073647	4.625190300081439E-6	4.62519030008144E-6	-5782562.60525016	0.0	-316.2961566837343
32836000	-5782886.689851912	-323.92500917712863	-5782562.764842735	30.323702836748186	1994.35116055123	553.5953391896601	91.02228310018897	24.250957958843927	0.1595140589677323	0.3499867338045796	0.3350048992917376	0.15549430793595145	0.01931569209963695	4.582384767763941E-6	4.582384767763946E-6	-5782562.764842735	0.0	-317.7264159770813
32837000	-5782887.4809125215	-323.79794736827097	-5782563.682965153	30.66731859485512	1994.007544793123	551.0707478453902	104.875220187043	24.96806606757444	0.1594617840725524	0.3499867338045796	0.3352996670689909	0.15525181505387806	0.013700684982633878	4.65223988759272E-6	4.652239887592725E-6	-5782563.682965153	0.0	-317.3750997920489
32838000	-5782874.000944772	-326.8118733111733	-5782547.189071461	30.581512966744132	1994.093350421234	562.2024483352347	122.62405445591173	24.82492876088527	0.15942139794366397	0.35002922665208386	0.3349149602636517	0.15563441514060145	0.013700684982633878	4.546886740599276E-6	4.5468867405992786E-6	-5782547.189071461	0.0	-320.2504396905872
32839000	-5782889.201129032	-325.966182992755	-5782563.2349460395	30.759601487833237	1993.915261900145	563.9315624615173	110.7528190773689	24.82492876088527	0.15974404498168163	0.3501428319011344	0.3349657019693796	0.15514742114780536	0.020361224530690752	4.506296564611618E-6	4.506296564611621E-6	-5782563.2349460395	0.0	-319.5110540771732
32840000	-5782884.995025138	-322.60095733856184	-5782562.3940678	30.377809269177646	1994.2970541188006	546.5745990139507	89.28756359346588	25.758652070807074	0.15956709560046586	0.3497312909006459	0.334937717148158	0.15576389635073115	0.039551026680916715	4.676029363933208E-6	4.676029363933206E-6	-5782562.3940678	0.0	-316.2203798892694
32841000	-5782881.099255974	-323.9608505076007	-5782557.138405466	30.502084327969484	1994.1727790600087	548.8675931371582	76.75420384040274	24.227231795067286	0.1595098587629639	0.3501783915103937	0.3347043159437687	0.15560743378287464	0.045292648296435756	4.666117763483576E-6	4.666117763483581E-6	-5782557.138405466	0.0	-317.8838800729675
32842000	-5782881.884969725	-323.43792504147655	-5782558.447044684	30.331986818197347	1994.3428765697809	552.1002957059013	99.1362721722455	24.656664153416326	0.15935002676295712	0.3501783915103937	0.3347043159437687	0.15576726578288141	0.045292648296435756	4.619548596513511E-6	4.619548596513509E-6	-5782558.447044684	0.0	-317.04863690442744
32843000	-5782882.172431864	-324.87632948249296	-5782557.296102381	30.273253281485996	1994.4016101064922	557.6648318075651	110.34491186439331	23.519567813518705	0.15946864405808658	0.35005977421526424	0.33522875864939405	0.15524282307725606	0.03375555136338719	4.65439404907118E-6	4.65439404907118E-6	-5782557.296102381	0.0	-318.5062416802843
32844000	-5782882.857611984	-324.04887414837805	-5782558.808737836	30.548765461238844	1994.1260979267392	551.5458734752079	108.4322012702617	24.935446528505803	0.15946864405808658	0.3501637164147511	0.334754083100503	0.1556135564266603	0.025045784152039608	4.589673887386229E-6	4.589673887386231E-6	-5782558.808737836	0.0	-317.57685419062574
32845000	-5782881.629730819	-322.9493152060084	-5782558.680415613	30.18631470081491	1994.4885486871633	547.7206981396172	90.27843329132756	22.613693651396648	0.15977100288854823	0.35048981404980695	0.3344279854654471	0.15531119759619866	0.021360457818253378	4.658642621386542E-6	4.658642621386541E-6	-5782558.680415613	0.0	-316.9082128713678
32846000	-5782892.11210556	-323.0794852214635	-5782569.032620338	29.517357571613477	1995.1575058163646	542.722983492341	84.48245902238861	24.282754308531608	0.15977100288854823	0.34956973175560674	0.33549128058835653	0.15516798476748947	0.020804094601480392	4.796681175547324E-6	4.796681175547328E-6	-5782569.032620338	0.0	-316.9229585665686
32847000	-5782893.511531698	-325.40440688217404	-5782568.107124816	30.39114558646426	1994.2837178015138	549.6453362977722	124.20075196866297	23.65146688414447	0.15962834930847397	0.34964081924258916	0.3351049116237521	0.15562591982518575	0.034397282688161016	4.626113519817996E-6	4.626113519818001E-6	-5782568.107124816	0.0	-318.8835420389665
32848000	-5782879.528433823	-325.0185284549708	-5782554.509905368	30.58109093006767	1994.0937724579105	556.7311641371688	110.32263389606561	24.998143836087596	0.1594532010634571	0.3502268743260445	0.3345188565402968	0.15580106807020264	0.035466007325759275	4.647913153527184E-6	4.6479131535271854E-6	-5782554.509905368	0.0	-318.49875348577126
32849000	-5782882.810561594	-325.1848825752618	-5782557.625679018	30.627864897937854	1994.0469984900403	557.0896840248919	79.1063999203121	24.612984249219693	0.1598159885463979	0.35017162784935657	0.3345130584605684	0.15549932514367815	0.04219300588120151	4.631435023875298E-6	4.631435023875299E-6	-5782557.625679018	0.0	-319.0547575440893
32850000	-5782894.423156908	-325.6216345946806	-5782568.801522313	30.79977044190369	1993.8750929460743	564.1401222937735	90.15351040929455	24.019486932204444	0.1596742202271065	0.35025837694818324	0.33436039388529226	0.155707008939419	0.0328444090550747	4.4722604438608854E-6	4.4722604438608854E-6	-5782568.801522313	0.0	-319.45103856338307
32851000	-5782878.461397154	-322.81276297703414	-5782555.648634178	29.970803451187322	1994.7040599367908	542.3369985221489	111.9460968412275	24.566112778221004	0.1594931640957878	0.35020526639344973	0.33502107031801004	0.15528049919275347	0.0328444090550747	4.7384644286154446E-6	4.738464428615442E-6	-5782555.648634178	0.0	-316.301379589376
32852000	-5782881.675291075	-324.82366779794035	-5782556.851623277	30.95336990651267	1993.7214934814654	557.9538719432447	109.67339046169256	24.065693232325234	0.15962515967165958	0.3503177792149647	0.3345472512825054	0.15550980983087134	0.06339631357143607	4.634950635635447E-6	4.634950635635447E-6	-5782556.851623277	0.0	-318.3486060987048
32853000	-5782870.038238984	-322.9442377909614	-5782547.094001193	30.500025716064748	1994.1748376719133	547.9997922544553	85.6607978453132	23.835193689042317	0.15961356249839734	0.3498073679751347	0.33505766252233543	0.15552140700413358	0.006321856961180091	4.690910590426902E-6	4.690910590426905E-6	-5782547.094001193	0.0	-316.8622430045555
32854000	-5782887.236908294	-322.9930381958471	-5782564.243870098	30.23484937597339	1994.4400140120047	546.3076886124092	103.66526378393178	25.65679051176469	0.15932766339069732	0.3507255155882582	0.33442541401691195	0.15552140700413358	0.020468421768936103	4.634995287068414E-6	4.634995287068417E-6	-5782564.243870098	0.0	-316.50093906200095
32855000	-5782877.244531196	-322.7701651619971	-5782554.474366033	29.986963874761205	1994.687899513217	545.1027646604076	98.06541681984791	25.18458916769162	0.15944535866374693	0.35042166411653725	0.33472173472341565	0.15541124249630123	0.0064787234155517185	4.774447819009781E-6	4.774447819009781E-6	-5782554.474366033	0.0	-316.396279359071
32856000	-5782886.375339829	-322.96108274243323	-5782563.414257087	30.52356887511319	1994.151294512865	544.8862560325709	82.91696021391853	26.101125319997877	0.15964382013145184	0.3505625644400928	0.3347030993748983	0.1550905160535581	0.0338409571224553	4.683680054154873E-6	4.683680054154874E-6	-5782563.414257087	0.0	-316.6376114518602
32857000	-5782889.203568595	-321.95007236823966	-5782567.253496227	30.400074564991986	1994.2747888229862	542.9645372436279	93.26992600552292	23.485207620108195	0.15906640636283997	0.3509112289328285	0.33493184865077447	0.1550905160535581	0.00937398262597181	4.727750160744686E-6	4.727750160744689E-6	-5782567.253496227	0.0	-315.79610088827025
32858000	-5782883.064132557	-323.18740010622986	-5782559.876732451	30.39120998013719	1994.283653407841	549.6151421258234	98.60957815472256	24.814109330694812	0.15919244531903015	0.3501378572231582	0.33493184865077447	0.15573784880703823	0.020986572779747477	4.770285107476312E-6	4.770285107476314E-6	-5782559.876732451	0.0	-316.8188299255254
32859000	-5782878.515517965	-324.08272821629095	-5782554.432789749	30.47586557375658	1994.1989978142215	553.5858705153778	104.96380958199508	23.952730171446735	0.15978524997549423	0.3501378572231582	0.3344451648353309	0.1556317279660177	0.05626580602128571	4.598182635231347E-6	4.598182635231343E-6	-5782554.432789749	0.0	-317.68184216433866
32860000	-5782879.528501141	-324.7622047131701	-5782554.766296428	30.397415543016283	1994.277447844962	553.9259886304933	114.12588040808521	24.34551822203081	0.15982520395602176	0.34992955920288626	0.33479287641736255	0.15545236042373045	0.03325166899377502	4.638922303694466E-6	4.638922303694469E-6	-5782554.766296428	0.0	-318.2714517050441
32861000	-5782875.227072721	-323.55830412716364	-5782551.668768594	30.486280047120427	1994.1885833408578	550.8780420771939	97.06881035142398	23.99821048621114	0.15954229106137957	0.34992955920288626	0.33479287641736255	0.15573527331837264	0.039902627829908346	4.712433021681339E-6	4.71243302168134E-6	-5782551.668768594	0.0	-317.2568429658955
32862000	-5782870.125038924	-324.2095183578842	-5782545.915520566	30.34642204792706	1994.328441340051	549.5181227724318	117.12418167985291	23.67936452344072	0.15954229106137957	0.3501340879234175	0.33502870689409997	0.155294914121104	0.03978190577714285	4.686541604285916E-6	4.686541604285918E-6	-5782545.915520566	0.0	-317.73411789764003
32863000	-5782889.543602343	-323.40074622788194	-5782566.142856115	30.291553955347585	1994.3833094326305	550.2374640039127	81.87794269670678	24.60542804167653	0.15900014315464062	0.3503440499735041	0.33502870689409997	0.1556270999777563	0.06133103649929409	4.561809351162949E-6	4.561809351162944E-6	-5782566.142856115	0.0	-317.1973677688678
32864000	-5782885.662324764	-329.9854540733395	-5782555.676870691	30.990179879790567	1993.6846835081876	552.6675566295112	157.61056213820083	24.293649844717287	0.1598397551626398	0.3494943741561224	0.33502870689409997	0.15563716378713882	0.06133103649929409	4.669432812746477E-6	4.669432812746475E-6	-5782555.676870691	0.0	-323.0732531696875
32865000	-5782880.663345819	-322.59001912100274	-5782558.0733266985	30.33275574007575	1994.3421076479024	545.8829489812742	85.25227450982261	25.105396690903405	0.1598397551626398	0.3494943741561224	0.33500871577704305	0.15565715490419577	0.009919406957626546	4.681483505333246E-6	4.681483505333245E-6	-5782558.0733266985	0.0	-316.3801723750005
32866000	-5782881.809963623	-322.76676088038664	-5782559.043202743	30.10657558660712	1994.568287801371	545.1141564409158	92.46126725744975	25.70544740592022	0.1598397551626398	0.3494943741561224	0.33514855869034416	0.1555173119908947	0.047536020960638255	4.694580423151076E-6	4.694580423151076E-6	-5782559.043202743	0.0	-316.333868331479
32867000	-5782885.505446878	-325.8622096448406	-5782559.643237233	30.785797402272436	1993.8890659857057	556.5382534644353	75.63495580374355	23.230589437568216	0.15922671831473487	0.3504098087136731	0.3345811718452145	0.1557823011263785	0.0565304337831298	4.5820915534777316E-6	4.582091553477735E-6	-5782559.643237233	0.0	-319.89484641037666
32868000	-5782886.958503363	-326.6631967982928	-5782560.295306564	31.053354259452824	1993.6215091285253	567.5643599111542	84.67007506790551	25.52876971641982	0.15934224497511743	0.34981784872164473	0.3350915437878182	0.15574836251542062	0.06935036397309335	4.54684317616165E-6	4.546843176161647E-6	-5782560.295306564	0.0	-320.3353506498621
32869000	-5782892.474485991	-324.012740957547	-5782568.461745033	30.619337498273566	1994.0555258897045	550.9707787780446	82.0030704472594	24.439633729997496	0.15934224497511743	0.34981784872164473	0.3350915437878182	0.15574836251542062	0.02135887183018455	4.640297040842319E-6	4.640297040842321E-6	-5782568.461745033	0.0	-317.89602448879356
32870000	-5782897.654387452	-325.7153752085982	-5782571.939012243	30.260370155381665	1994.4144932325964	559.9249633158945	85.40998824512094	22.82690248949488	0.15933849603075956	0.34981784872164473	0.33531426468638464	0.15552939056121207	0.010755775214037037	4.595518275551188E-6	4.5955182755511895E-6	-5782571.939012243	0.0	-319.75141318352786
32871000	-5782881.238490917	-323.7176342572888	-5782557.52085666	30.149517701104596	1994.5253456868736	551.9599115466426	95.46950763524899	24.96533921194227	0.15908903654466977	0.35015491311768315	0.33531426468638464	0.1554417856512634	0.009333057927093139	4.593810562958096E-6	4.593810562958091E-6	-5782557.52085666	0.0	-317.41421596025407
32872000	-5782878.31500767	-323.753820708917	-5782554.561186961	30.547054921224788	1994.1278084667533	553.9135508036561	96.41312062228344	24.15563489665908	0.15972382175151004	0.35015491311768315	0.3345797259796952	0.15554153915111257	0.02019568081327262	4.615083679108708E-6	4.615083679108706E-6	-5782554.561186961	0.0	-317.4967585057986
32873000	-5782881.149238584	-326.01188212261866	-5782555.137356461	30.67152871624897	1994.0033346717291	560.0661735098384	119.69915857040844	24.248471325393652	0.15972382175151004	0.34995912261355994	0.3347755164838184	0.15554153915111257	0.03342464898824856	4.548825470016684E-6	4.548825470016686E-6	-5782555.137356461	0.0	-319.49251180476176
32874000	-5782880.239939276	-323.72983249674127	-5782556.51010678	30.485980201221896	1994.1888831867561	552.6487384239668	98.02071363628325	24.683469623781914	0.15935468119327487	0.3501762680289913	0.3350806152318789	0.15538843554585594	0.03342464898824856	4.624670407514077E-6	4.62467040751408E-6	-5782556.51010678	0.0	-317.37401787114396
32875000	-5782880.97931494	-323.7886140283031	-5782557.190700912	30.340576741163474	1994.3342866468147	553.1918656419767	98.98667638258216	24.035277843235093	0.15935468119327487	0.3501762680289913	0.33502424898760486	0.15544480179012998	0.049484502309278006	4.610117421964553E-6	4.610117421964554E-6	-5782557.190700912	0.0	-317.4559470875349
32876000	-5782887.941023943	-323.44849288692916	-5782564.4925310565	30.20104403017256	1994.4738193578055	550.6258018387646	101.22622038645545	24.99880348237369	0.15935468119327487	0.3505312139142977	0.33464817343804665	0.1554659314543818	0.049484502309278006	4.628708239290844E-6	4.628708239290843E-6	-5782564.4925310565	0.0	-316.9922744147135
32877000	-5782874.573908467	-323.9036926209228	-5782550.670215846	30.489223835187552	1994.1856395527905	555.2345034127393	99.66405384300396	25.34936186845421	0.1594285155417697	0.3504888815084144	0.33464817343804665	0.15543442951177022	0.02776192059596424	4.615055052846823E-6	4.615055052846822E-6	-5782550.670215846	0.0	-317.479886803726
32878000	-5782881.440851631	-322.72169984782386	-5782558.719151783	30.409364650942905	1994.2654987370352	548.2227312949033	99.61322066306762	24.841495218188495	0.15935573698694822	0.3504888815084144	0.3347333439625173	0.15542203754212106	0.04803579058581405	4.686229946211533E-6	4.686229946211532E-6	-5782558.719151783	0.0	-316.2929199043776
32879000	-5782887.474174855	-325.3136939935497	-5782562.160480862	30.44470973378285	1994.2301536541952	552.5392866421149	123.61326130558403	23.397473468937186	0.15957566555648864	0.35026895293887395	0.3347333439625173	0.15542203754212106	0.03035747650400695	4.726448623694784E-6	4.726448623694783E-6	-5782562.160480862	0.0	-318.8237705910219
32880000	-5782891.542309502	-324.56106540345144	-5782566.981244098	30.267413450551754	1994.4074499374265	556.4720436770981	104.9683516194458	24.30956964598103	0.15948384510795802	0.3501320576071956	0.3351586035958928	0.15522549368895455	0.02962096753335276	4.669403807124228E-6	4.669403807124228E-6	-5782566.981244098	0.0	-318.17283067995453
