# BEAST v10.5.0
# Generated Tue Aug 18 21:36:14 EEST 2026 [seed=1787078157934]
# -window -working -options
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	age(SAMN36729068_SRR25438644)	treeLikelihood	branchRates	coalescent
28975000	-5603532.165212014	-60.87399218250017	-5603471.291219831	125.33707895903605	1897.162921040964	400.62282343033917	42.837053791680425	5.354060380276825	0.1594425003661698	0.35014905952205716	0.33485805927309903	0.15555038083866382	0.420354404749423	4.121333376540245E-7	4.1213333765402453E-7	0.0	-5603471.291219831	0.0	-58.61558648583606
28976000	-5603538.345628876	-62.39804776503701	-5603475.947581111	143.25719889031	1879.24280110969	461.36393530369696	53.389194819797574	5.973617499617092	0.15956405937889753	0.35001853050757553	0.3349306361981775	0.15548677391533927	0.3371694068792558	3.5768362529224625E-7	3.5768362529224614E-7	0.0	-5603475.947581111	0.0	-60.05607056422643
28977000	-5603541.369995554	-65.91696681109723	-5603475.453028743	178.6651842441661	1843.834815755834	586.3928892502435	68.28607966915524	6.330219821433643	0.15965230744103742	0.3502403881560275	0.33515294404147533	0.15495436036144955	0.16103881936472889	2.926553951911312E-7	2.926553951911312E-7	0.0	-5603475.453028743	0.0	-63.79844812411018
28978000	-5603539.9424886415	-61.665957630529306	-5603478.276531011	125.84932295465416	1896.650677045346	416.89376618119167	57.51967868372113	6.102655767487844	0.15960237610178174	0.34993839632451523	0.33533568619140547	0.15512354138228732	0.17063487939587224	3.762079369141706E-7	3.7620793691417067E-7	0.0	-5603478.276531011	0.0	-59.47027184763443
28979000	-5603551.691472448	-72.7596441315159	-5603478.931828317	297.7282024421791	1724.771797557821	981.0468258256674	141.814812577944	6.917042131908445	0.1593173077567567	0.3503145061272771	0.3346395083140957	0.15572867780186025	0.1411070580996859	1.768573565913911E-7	1.768573565913911E-7	0.0	-5603478.931828317	0.0	-70.24738325778983
28980000	-5603544.820835346	-70.45787222700783	-5603474.3629631195	228.113338818552	1794.386661181448	734.1939368185413	54.594557724013185	5.983051102033119	0.15936590750706334	0.3503004822066787	0.33494813376846616	0.15538547651778156	0.6558588340426297	2.2230877303249124E-7	2.2230877303249132E-7	0.0	-5603474.3629631195	0.0	-67.92271901843284
28981000	-5603537.952152532	-66.6889099051952	-5603471.263242627	169.86919638474376	1852.6308036152564	564.9247238822328	62.60401464295851	6.495121103472196	0.1597151559369953	0.3503073070551258	0.3346763095070791	0.1553012275007895	0.7259700964996036	3.0725723108128025E-7	3.0725723108128014E-7	0.0	-5603471.263242627	0.0	-63.45016403521427
28982000	-5603537.528155807	-62.601465907340454	-5603474.9266899	139.38456587034975	1883.1154341296503	455.20629558855035	41.780865900454046	6.298707595213322	0.1596033114944207	0.349979164565528	0.3351310663169458	0.15528645762309526	0.027022403332898706	3.6094535724569515E-7	3.609453572456952E-7	0.0	-5603474.9266899	0.0	-61.04446616024592
28983000	-5603543.262193805	-66.2782479348376	-5603476.98394587	174.53293641308724	1847.9670635869127	580.3392386796162	67.57131644861433	6.433436611532996	0.15946043585925562	0.35009002461812205	0.33493758926398914	0.15551195025862297	0.2347122009747819	2.837922191469907E-7	2.8379221914699063E-7	0.0	-5603476.98394587	0.0	-64.00879619777973
28984000	-5603538.811209527	-57.33417644813768	-5603481.477033079	101.23366677114888	1921.2663332288512	323.4690434726979	33.329476324335495	5.204414898672604	0.15959282886566634	0.35002245089589157	0.33500592330266304	0.1553787969357688	0.09595042895871164	4.908809578121085E-7	4.908809578121086E-7	0.0	-5603481.477033079	0.0	-55.83080598229678
28985000	-5603534.569207539	-59.04087611620429	-5603475.528331422	101.03344827756331	1921.4665517224366	336.9295229476949	47.990028597969754	6.719488176603218	0.15958417891246474	0.35027372923203054	0.3346271572965475	0.15551493455894694	0.01409942511047992	4.948143253546847E-7	4.948143253546844E-7	0.0	-5603475.528331422	0.0	-56.956142823861455
28986000	-5603541.210149156	-68.0419019076583	-5603473.168247248	191.05581595441782	1831.4441840455822	625.5129327597822	119.6409865267085	6.156038713031286	0.15950999146629807	0.35027372923203054	0.3348878984517059	0.1553283808499552	0.14886732314560389	2.6867435882026736E-7	2.686743588202674E-7	0.0	-5603473.168247248	0.0	-65.4539323767482
28987000	-5603536.646937366	-63.30747673518603	-5603473.339460631	144.27794641781804	1878.222053582182	463.9573248166124	62.1263768763306	5.800420845684261	0.15959720150542112	0.35027372923203054	0.3344879973303709	0.15564107193216717	0.6179279532901891	3.4091119530525854E-7	3.409111953052585E-7	0.0	-5603473.339460631	0.0	-60.3146287576261
28988000	-5603542.874086502	-63.05956681093045	-5603479.814519691	144.34773216178883	1878.1522678382112	477.3789261303459	44.69098608841508	5.314738052063796	0.15959720150542112	0.35043031804894187	0.3349233405930065	0.15504913985262023	0.09262619040205496	3.5627519182369257E-7	3.562751918236925E-7	0.0	-5603479.814519691	0.0	-61.58345155105846
28989000	-5603538.024408022	-63.9513994746335	-5603474.073008548	138.96411178991235	1883.5358882100877	451.3692692342082	49.205175257161336	5.576934833586521	0.15963882355545866	0.3500525731573109	0.3352639060268547	0.15504469726036546	1.0286003716742158	3.755296839050261E-7	3.755296839050261E-7	0.0	-5603474.073008548	0.0	-60.37880037800612
28990000	-5603534.5573023595	-61.46338888564088	-5603473.093913474	126.00393555437147	1896.4960644456285	410.28833227941504	52.20310790494263	5.7850773701919	0.15936620198537432	0.34998987486596195	0.33511550347139524	0.15552841967725828	0.3999284939463499	4.145119013949001E-7	4.1451190139490003E-7	0.0	-5603473.093913474	0.0	-58.93503107428375
28991000	-5603545.7755389325	-68.7882949785441	-5603476.987243954	185.7361791547267	1836.7638208452734	588.0140031474546	45.746880358257926	6.045969844140663	0.15940921255656337	0.35014214328315535	0.3351481201085297	0.15530052405174136	1.3666305168348918	3.004758268716739E-7	3.004758268716739E-7	0.0	-5603476.987243954	0.0	-64.73962684710678
28992000	-5603535.641793426	-63.316343666478424	-5603472.32544976	121.1015821133075	1901.3984178866924	380.9576895317173	47.14964222871254	6.765157644837889	0.1595171402611615	0.35018729902417844	0.3349359443024392	0.15535961641221055	1.830110162318658	4.350314818866592E-7	4.3503148188665924E-7	0.0	-5603472.32544976	0.0	-57.733157237921446
28993000	-5603536.014773015	-60.05609636051739	-5603475.958676655	109.57995419482515	1912.9200458051748	351.48100439696015	49.46733245152629	6.892315482745299	0.15926820962226068	0.35018729902417844	0.3349359443024392	0.15560854705111138	0.5013328912641647	4.5461110742278756E-7	4.5461110742278756E-7	0.0	-5603475.958676655	0.0	-56.98833738423126
28994000	-5603540.257788203	-65.49916303975641	-5603474.758625163	143.24690218442794	1879.2530978155721	478.6673081430989	84.14751906458135	6.230485403495238	0.15977179430412639	0.35010977182515607	0.3345456320542893	0.155572801816418	0.6942932360942922	3.7770725500108093E-7	3.777072550010808E-7	0.0	-5603474.758625163	0.0	-61.884946034566
28995000	-5603545.910517959	-67.43215358392659	-5603478.478364375	158.12375053755463	1864.3762494624455	517.3508085722335	133.69093543674606	6.661290132167876	0.1595728431153891	0.3503201530996776	0.33472610085230753	0.1553809029326155	0.1002673325543934	3.168646298776338E-7	3.168646298776338E-7	0.0	-5603478.478364375	0.0	-64.51686415152425
28996000	-5603542.82739128	-69.2457567535974	-5603473.581634526	205.46369605867062	1817.0363039413294	646.4669015662466	38.70330031645505	6.7850680302926145	0.15968458281536363	0.35004595904364955	0.3348261068379791	0.1554433513029974	0.1323143581426528	2.67811514673839E-7	2.67811514673839E-7	0.0	-5603473.581634526	0.0	-67.76613293460363
28997000	-5603540.630468996	-65.8068386550756	-5603474.823630341	183.11549142470497	1839.384508575295	590.5820261299928	78.7796760222643	5.2892386279368155	0.1594019689304287	0.35047533940157916	0.3348261068379791	0.15529658483000272	0.24934958405507215	2.873472450378722E-7	2.873472450378722E-7	0.0	-5603474.823630341	0.0	-63.637642747915734
28998000	-5603531.923644714	-61.17150359901844	-5603470.752141115	123.44049713348349	1899.0595028665166	397.63503907975104	37.47725992480352	5.982960201379769	0.15934375509876916	0.3502540773269578	0.3348346075517858	0.15556756002247693	0.47075634608401445	4.23130709577191E-7	4.231307095771909E-7	0.0	-5603470.752141115	0.0	-58.77108791622892
28999000	-5603538.142450121	-61.6344902153036	-5603476.507959906	136.17275036487783	1886.3272496351221	440.0371474385624	62.09059567988307	5.566348429393664	0.15979188249855994	0.34965771860979894	0.334983853877581	0.1555665450140498	0.025899066417701573	4.076989168715468E-7	4.0769891687154694E-7	0.0	-5603476.507959906	0.0	-59.77099902338668
29000000	-5603533.776430234	-59.840716137624256	-5603473.935714097	113.41335515845974	1909.0866448415402	356.3807073226004	30.233806955329992	5.523443525713843	0.1593904580463327	0.3503711763773607	0.3349504869641769	0.15528787861211943	0.6402816506046521	4.6553899883129967E-7	4.6553899883129983E-7	0.0	-5603473.935714097	0.0	-57.33874900232898
29001000	-5603530.962403215	-58.48687726349537	-5603472.475525951	101.26972752687686	1921.230272473123	317.3798993518217	29.730790944829348	5.739722074458916	0.15937389357362852	0.3500124276930392	0.33533275045598543	0.15528092827733658	0.71064938946676	5.086058304882263E-7	5.086058304882263E-7	0.0	-5603472.475525951	0.0	-55.70294408046527
29002000	-5603534.803946485	-60.28623354729177	-5603474.517712938	115.00638794344663	1907.4936120565533	373.918444238998	34.95420574103008	6.460612587072081	0.15945481325906388	0.3500760188392757	0.3351283939891645	0.15534077391248566	0.13650409001593933	4.6442577635181097E-7	4.644257763518109E-7	0.0	-5603474.517712938	0.0	-58.431679431124536
29003000	-5603535.69475454	-61.03176245071789	-5603474.662992089	119.80234579803825	1902.6976542019618	375.14067313960976	70.64019779865706	6.02047491651027	0.15945481325906388	0.3500756093373687	0.3353261316171882	0.1551434457863689	0.08675866669984679	4.6488268679311117E-7	4.6488268679311117E-7	0.0	-5603474.662992089	0.0	-58.64735397477488
29004000	-5603533.497970918	-58.90207916072098	-5603474.595891758	103.95855651210142	1918.5414434878985	321.0229527557155	39.534068369986656	6.639827032398956	0.1595994909166662	0.3500958110495748	0.33504221173741666	0.1552624862963321	0.8840702728732426	4.922008674734077E-7	4.922008674734077E-7	0.0	-5603474.595891758	0.0	-55.276760975718766
29005000	-5603535.741325248	-61.204842738616435	-5603474.536482509	122.59053726651953	1899.9094627334805	388.6157738432275	61.67659168406444	6.425377385349293	0.15965349827654243	0.35018597218582154	0.3347537848239627	0.15540674471366311	0.30773993718725484	4.2908389990326057E-7	4.2908389990326046E-7	0.0	-5603474.536482509	0.0	-58.48114424683562
29006000	-5603540.784695102	-63.81916130683521	-5603476.965533795	103.91733156645157	1918.5826684335484	345.6060772474037	26.482350741382568	5.376174372641351	0.15962883534551287	0.3499951051413608	0.33476640816166814	0.15560965135144791	1.881666107567047	4.892020763373465E-7	4.892020763373465E-7	0.0	-5603476.965533795	0.0	-58.96943683793635
29007000	-5603533.720209279	-58.957249464852595	-5603474.762959815	106.57909529135479	1915.9209047086451	337.7269294623378	27.819147150325808	6.382971693958927	0.15954073035510288	0.34992766609301607	0.33493949918404436	0.15559210436782633	0.1921150215587768	5.130839023586403E-7	5.130839023586403E-7	0.0	-5603474.762959815	0.0	-57.14471846014942
29008000	-5603533.22846177	-61.450589158475125	-5603471.777872612	142.4733355412397	1880.0266644587603	445.58838245014516	49.41119497416792	6.832591130655258	0.1593174734554806	0.35007130717885127	0.33493949918404436	0.15567172018161343	0.03795827020125483	3.703586247745752E-7	3.7035862477457523E-7	0.0	-5603471.777872612	0.0	-59.54573116046075
29009000	-5603540.014865406	-58.016692559521694	-5603481.998172847	95.41929703486738	1927.0807029651326	299.07296310635815	55.407986543276465	5.766685192524229	0.1593174734554806	0.3502110164305401	0.33451236130302026	0.15595914881094872	0.08014241777662073	5.729764744302594E-7	5.729764744302594E-7	0.0	-5603481.998172847	0.0	-55.74994111168408
29010000	-5603533.366989618	-59.437054261697675	-5603473.929935357	117.28843731400436	1905.2115626859957	373.12132332566557	42.07151172302391	5.766685192524229	0.1597574351487476	0.3502297042406091	0.3347432477758437	0.15526961283478927	0.10409152118796997	4.693304951123144E-7	4.693304951123145E-7	0.0	-5603473.929935357	0.0	-57.62119164848158
29011000	-5603536.777861561	-62.069624375477716	-5603474.708237185	140.51586134206462	1881.9841386579353	454.56926139047283	44.70841188842823	6.3835255923851255	0.15948799762995128	0.3499926604737499	0.33507579637727813	0.15544354551901032	0.04271183291385654	3.579543861906391E-7	3.579543861906391E-7	0.0	-5603474.708237185	0.0	-60.39349738701617
29012000	-5603550.909818568	-73.5385095480578	-5603477.371309021	343.17011561000595	1679.329884389994	1097.3487441837995	145.14041538544382	7.033599830998088	0.159406079925389	0.34991187879977914	0.33507462751748496	0.15560741375733655	0.05707001483981143	1.550315780082237E-7	1.550315780082237E-7	0.0	-5603477.371309021	0.0	-71.26292909907833
29013000	-5603536.820015215	-63.881240859038655	-5603472.938774357	134.5115014263996	1887.9884985736003	418.6485642291347	99.46406490047075	5.892412837937823	0.15960489854385995	0.34989074418100186	0.3348969435177913	0.15560741375733655	0.19144019183739364	4.3354348499159827E-7	4.335434849915984E-7	0.0	-5603472.938774357	0.0	-61.03883978778342
29014000	-5603538.707524097	-63.41415222580309	-5603475.293371871	144.9175146986295	1877.5824853013705	482.3256190845924	60.44181954565969	5.808952344334351	0.1596637263284149	0.34989074418100186	0.3348969435177913	0.1555485859727816	0.19144019183739364	3.594979173415318E-7	3.5949791734153176E-7	0.0	-5603475.293371871	0.0	-61.29409787248959
29015000	-5603532.544432681	-60.31281153708975	-5603472.231621144	121.66933441765677	1900.8306655823433	385.24798668673543	53.0846555797044	5.530331278339003	0.15945125457432704	0.34991678806884374	0.33514177606596396	0.15549018129085493	0.35088809087757006	4.16861792862661E-7	4.1686179286266105E-7	0.0	-5603472.231621144	0.0	-57.89677393230996
29016000	-5603543.529241647	-66.38262038812314	-5603477.146621259	176.43212474917124	1846.0678752508288	586.3675423973162	62.25747750488984	6.950819799823161	0.159660000688342	0.35007140851121343	0.33482763714365893	0.1554409536567753	0.1252990403223582	2.964489152138056E-7	2.964489152138056E-7	0.0	-5603477.146621259	0.0	-64.28055950930039
29017000	-5603536.4541035285	-61.78772411958076	-5603474.666379409	115.94018514705307	1906.5598148529468	379.2374488465713	52.33649836259645	6.226116461441644	0.15968915772329104	0.34968605562159827	0.33498790830285063	0.15563687835224968	0.8049864639049668	4.489414854496573E-7	4.489414854496573E-7	0.0	-5603474.666379409	0.0	-58.25661027125964
29018000	-5603542.611030097	-61.70423990101952	-5603480.906790196	128.1072343577148	1894.3927656422852	405.87241341480876	33.90995953346999	5.8124571952793325	0.1592660215890734	0.3501670863738696	0.33493001368479697	0.15563687835224968	0.5497896786870389	4.319841470350072E-7	4.319841470350072E-7	0.0	-5603480.906790196	0.0	-59.29238401958666
29019000	-5603536.216513404	-59.37792760389387	-5603476.8385858	118.19720845908095	1904.302791540919	371.55399546626904	32.048719957144236	6.524970918234113	0.15955434036934016	0.3504728911847718	0.3347217294611484	0.15525103898472917	0.01810519375414695	4.51709668913825E-7	4.5170966891382486E-7	0.0	-5603476.8385858	0.0	-57.845050787008546
29020000	-5603540.641931998	-59.378105839204466	-5603481.263826159	121.32505121663982	1901.1749487833602	362.950949816509	28.40834253839546	6.355837494769128	0.1595231849500697	0.3504021480797342	0.33472229286614236	0.15535237410404332	0.5817957294467666	4.620353622937843E-7	4.6203536229378426E-7	0.0	-5603481.263826159	0.0	-56.85968811749531
29021000	-5603538.288724332	-66.03520358749259	-5603472.253520745	158.09902991715964	1864.4009700828403	523.5565113770509	72.71795569876087	6.26064424440383	0.15931814696199473	0.35007675045404263	0.3350222475640875	0.15558285501986477	0.8713613684266694	3.215776018602514E-7	3.215776018602515E-7	0.0	-5603472.253520745	0.0	-62.341989580013326
29022000	-5603531.986207979	-61.382838941459035	-5603470.603369038	127.72168386724285	1894.7783161327573	402.7886821912086	44.04691439224497	6.26064424440383	0.15970256923239137	0.35011930143622866	0.33473806175912624	0.15544006757224338	0.6668188800070759	4.173250224472537E-7	4.173250224472537E-7	0.0	-5603470.603369038	0.0	-58.366783239471
29023000	-5603534.762875121	-63.60030147634557	-5603471.162573645	129.56911515915056	1892.9308848408496	411.6448591236984	35.864156059976246	5.836598763026761	0.1593072037795613	0.3502533049765144	0.3350024958472461	0.15543699539666783	1.401877587629262	4.0345257936971724E-7	4.0345257936971724E-7	0.0	-5603471.162573645	0.0	-59.461410933970626
29024000	-5603534.032376077	-54.720375414155164	-5603479.312000663	76.6965615492897	1945.8034384507102	246.56356929956218	28.63907838541254	7.400401513491025	0.15947030059963713	0.3502568489028806	0.3350363029600102	0.1552365475374617	0.10365963679827091	7.124815523659069E-7	7.124815523659066E-7	0.0	-5603479.312000663	0.0	-52.49774587876223
29025000	-5603538.327378917	-58.70114996592735	-5603479.626228951	103.34984224480185	1919.150157755198	325.9630009674942	30.473314827726806	6.069497442376823	0.15948485180217084	0.3495922690894774	0.3355794312697543	0.1553434478385871	0.5509786314150829	5.307318287758381E-7	5.30731828775838E-7	0.0	-5603479.626228951	0.0	-56.119624817372376
29026000	-5603537.060506761	-59.91328738768485	-5603477.147219374	116.60457484845008	1905.89542515155	359.7932055722341	33.079928590214685	6.061618313597867	0.15951277891207827	0.349853228618307	0.33514758672831774	0.15548640574128658	0.6705948134064984	4.260139908873845E-7	4.260139908873845E-7	0.0	-5603477.147219374	0.0	-57.16918110390449
29027000	-5603533.3946197415	-54.77638958089691	-5603478.61823016	87.37061503255688	1935.129384967443	262.07157683485707	28.39549579363381	5.622573866321881	0.15965888826869146	0.34997956926163815	0.3350646443945981	0.15529689807506186	0.4334587268774025	6.706928716649977E-7	6.706928716649978E-7	0.0	-5603478.61823016	0.0	-52.390354716777004
29028000	-5603535.816589899	-57.51782259460117	-5603478.298767305	88.87828681235973	1933.6217131876404	286.34621314823477	48.628151318427605	6.17964102407804	0.15938381638132296	0.3497972995299616	0.335359572201435	0.15545931188727008	0.1449618943050757	6.065261408446677E-7	6.065261408446675E-7	0.0	-5603478.298767305	0.0	-55.10442133010136
29029000	-5603532.812203758	-58.59200052514914	-5603474.220203233	85.95883451298673	1936.5411654870134	271.2819654337595	53.083323931096324	5.86372166443208	0.15926668649866088	0.35037238774713314	0.33492350840832197	0.1554374173458736	0.7422033761632238	6.338857237834269E-7	6.338857237834271E-7	0.0	-5603474.220203233	0.0	-54.922184475182306
29030000	-5603541.212040207	-59.11515332233348	-5603482.096886885	82.53954421574103	1939.960455784259	261.6126346250317	43.4646512568146	6.567969560115194	0.15928942153267384	0.3499449275249149	0.3351280142414628	0.15563763670093803	1.6516922214914833	6.46321879060245E-7	6.46321879060245E-7	0.0	-5603482.096886885	0.0	-53.63449263187678
29031000	-5603536.221057828	-57.485022491053954	-5603478.736035337	111.19048102079685	1911.3095189792032	329.8824837081394	39.461854968877496	6.477757376552002	0.15946385344599137	0.35005373503096626	0.3349492526083898	0.1555331589146421	0.3211775838748713	4.880615635134155E-7	4.880615635134155E-7	0.0	-5603478.736035337	0.0	-55.0438605964319
29032000	-5603530.262684709	-56.45089784297234	-5603473.811786867	98.97297854887906	1923.5270214511208	304.841888927015	35.54051234330448	6.523498570994828	0.15951137149459715	0.35009207305153117	0.3350089028941428	0.1553876525597184	0.03147327090580816	5.470859910463873E-7	5.470859910463872E-7	0.0	-5603473.811786867	0.0	-54.590100036782246
29033000	-5603532.378984504	-61.787709419732224	-5603470.591275085	134.22427198114835	1888.2757280188516	424.4397415099389	66.30673643605584	6.052571435821794	0.15951137149459715	0.3499260437940883	0.3350182976867081	0.15554428702459597	0.18815930661288693	3.949284022891474E-7	3.949284022891473E-7	0.0	-5603470.591275085	0.0	-59.40332722692348
29034000	-5603544.145485257	-63.980501069628524	-5603480.164984187	158.40965550294783	1864.0903444970522	509.68553048494624	60.974286929147645	5.580344444792062	0.15937412151447733	0.3499227423114198	0.33534411819091486	0.15535901798317753	0.41762106155838136	3.298932051134562E-7	3.298932051134562E-7	0.0	-5603480.164984187	0.0	-61.528499779983306
29035000	-5603546.762297762	-70.16164752110362	-5603476.600650241	186.80627536851358	1835.6937246314865	622.8078628009171	142.60567765289485	5.984607010969104	0.1591724213552125	0.35019616007139054	0.33502398238589676	0.15560743618748968	0.6645276102420259	2.680251977058627E-7	2.6802519770586267E-7	0.0	-5603476.600650241	0.0	-66.38578720044896
29036000	-5603540.888050801	-68.95763740684207	-5603471.930413394	191.49650623829402	1831.003493761706	629.3496962303152	92.40172363474032	5.45744023439299	0.1596752665077355	0.3499146896279531	0.3348026076768112	0.15560743618748968	1.1779871731909817	2.72898240949773E-7	2.72898240949773E-7	0.0	-5603471.930413394	0.0	-64.77084028621918
29037000	-5603543.949109954	-66.64022078629826	-5603477.308889167	183.59428294077514	1838.9057170592248	619.4442988270629	77.13645398883614	5.172839987581145	0.15936943615723317	0.3502027947788311	0.33511598195177916	0.15531178711214602	0.14535684385644654	2.639691746036081E-7	2.6396917460360803E-7	0.0	-5603477.308889167	0.0	-64.7995786502442
29038000	-5603550.163873898	-71.29700410017685	-5603478.866869798	279.7483834017095	1742.7516165982906	890.7960667137228	137.85204510232634	6.375243379073804	0.15982384891416238	0.3500698669497262	0.3349018931543752	0.15520439098172573	0.1890790782163166	1.8842499638341154E-7	1.8842499638341154E-7	0.0	-5603478.866869798	0.0	-68.76934304477277
29039000	-5603543.747307853	-71.15038447507396	-5603472.596923377	174.43620789206787	1848.0637921079322	567.8666625355363	29.594177359122288	5.636183938133204	0.15965204951150344	0.3503794686355964	0.3347043411458573	0.15526414070703237	0.4568361642709289	2.962488278877023E-7	2.962488278877023E-7	0.0	-5603472.596923377	0.0	-69.4667439904884
29040000	-5603547.252581859	-73.35614205272985	-5603473.896439807	272.8687762321327	1749.6312237678674	930.8751307173522	83.18915621377823	5.967566063342095	0.1593744100193858	0.3503019297721952	0.3350595195013761	0.15526414070703237	0.13409729225159814	1.793663917640496E-7	1.7936639176404956E-7	0.0	-5603473.896439807	0.0	-71.64504411845525
29041000	-5603545.6668377435	-64.21563965640061	-5603481.451198087	160.28203274593477	1862.2179672540651	512.9669049275268	76.99054590424932	5.967566063342095	0.15965551140636408	0.350003930927126	0.33494684262533836	0.15539371504116095	0.15968030054320595	3.3508078418881655E-7	3.3508078418881666E-7	0.0	-5603481.451198087	0.0	-61.926498901070865
29042000	-5603529.714525222	-59.18070664935958	-5603470.533818573	105.33610200811052	1917.1638979918894	340.86914053602163	45.800606747680895	5.967426789116714	0.15951211514312136	0.35013153781679157	0.3349471642065763	0.15540918283350016	0.30834857133344473	4.743292661232278E-7	4.7432926612322786E-7	0.0	-5603470.533818573	0.0	-56.76620910457544
29043000	-5603533.243410806	-59.067390302586304	-5603474.176020504	113.75425490724251	1908.7457450927575	351.4684905408607	46.19954645774632	5.621997149564932	0.15971000403198482	0.34979619047418103	0.3349471642065763	0.1555466412872472	0.47803991632307885	4.823500612061204E-7	4.823500612061203E-7	0.0	-5603474.176020504	0.0	-56.399864626573745
29044000	-5603543.435385151	-59.677198118521915	-5603483.758187032	112.13073202987266	1910.3692679701273	360.32061844723404	37.25036757333932	7.018732148588281	0.15944199289731562	0.3501999413308566	0.3349218755136416	0.15543619025817554	0.2636543155412784	5.198694628813171E-7	5.19869462881317E-7	0.0	-5603483.758187032	0.0	-57.2966003396566
29045000	-5603531.9395137	-57.74736707395506	-5603474.192146626	100.84444560130018	1921.6555543987	318.181244622031	45.528601760026774	6.04631205994634	0.15924957329213038	0.35052007376444566	0.3349276232978375	0.1553027296455759	0.06952913501100894	5.37650822536716E-7	5.376508225367163E-7	0.0	-5603474.192146626	0.0	-55.699832316452714
29046000	-5603535.578600248	-61.43709616430191	-5603474.141504084	126.27242253413291	1896.2275774658672	405.10570312851314	35.789398845612205	6.317624049507056	0.15931543779302454	0.35036120978726476	0.33516481296930967	0.15515853945039051	0.38095042697680764	4.098325412539332E-7	4.098325412539332E-7	0.0	-5603474.141504084	0.0	-59.20643532941309
29047000	-5603544.079048415	-67.45281079988285	-5603476.626237615	203.4600714534882	1819.0399285465119	644.9734602284633	94.5448343322378	5.911782435195844	0.15945464744467555	0.35060328737037655	0.33466126586264133	0.15528079932229596	0.5012559345282078	2.619375752502278E-7	2.619375752502279E-7	0.0	-5603476.626237615	0.0	-64.5095029491248
29048000	-5603544.198758538	-69.08241347612119	-5603475.116345062	219.50279312761393	1802.997206872386	710.7128499212467	57.43673403485477	6.396929761845993	0.15945464744467555	0.35043285568973676	0.334512832007256	0.15559966485832105	0.20535402949778503	2.2853296523758772E-7	2.285329652375877E-7	0.0	-5603475.116345062	0.0	-67.26257873115685
29049000	-5603545.105461236	-72.2248623805584	-5603472.880598855	271.56199437423356	1750.9380056257664	922.9282323669433	126.21707982216569	6.090280328188568	0.15944027398154825	0.34999829890553874	0.335261205225883	0.15530022188701936	0.25011409499038834	1.800753304913219E-7	1.8007533049132187E-7	0.0	-5603472.880598855	0.0	-69.78524380648904
29050000	-5603541.324218299	-65.75033601538246	-5603475.573882284	169.2259320333361	1853.274067966664	547.7219075302177	90.00306626327335	5.538282102379992	0.15977421266420214	0.34999829890553874	0.33486576599838747	0.15536172243186103	0.40059269317781543	3.2373508465619713E-7	3.237350846561971E-7	0.0	-5603475.573882284	0.0	-62.97079067978648
29051000	-5603541.31958799	-64.82840619844171	-5603476.491181791	169.3125792658518	1853.1874207341482	552.7751682636742	67.53943222573163	6.307568460186795	0.15944277019833908	0.3500310083665326	0.33486576599838747	0.1556604554367302	0.06586916611062092	3.0556087879544313E-7	3.05560878795443E-7	0.0	-5603476.491181791	0.0	-62.866383516607634
29052000	-5603554.82839084	-79.14178094024152	-5603475.686609901	468.1361041574272	1554.3638958425727	1537.7884084803059	168.5474076326658	6.691822172895383	0.1596872138001172	0.34976033855292366	0.3353580450242228	0.1551944026227257	0.6186102751218836	1.0758405897665836E-7	1.0758405897665836E-7	0.0	-5603475.686609901	0.0	-76.00108071864895
29053000	-5603537.922850879	-64.97538328446433	-5603472.947467594	179.22021656708165	1843.2797834329183	571.6938275020406	74.94452716481234	5.834783859710361	0.15955898631999504	0.3502950572967601	0.33442645259145365	0.15571950379178057	0.21194458177424547	2.969399606936157E-7	2.9693996069361566E-7	0.0	-5603472.947467594	0.0	-62.75895072915415
29054000	-5603540.55967488	-63.76342170402521	-5603476.7962531755	123.32487470316146	1899.1751252968386	411.00396553242246	88.35946230951161	5.44750442994203	0.1594733729850043	0.3500582512817706	0.3353544912954009	0.15511388443781352	0.35978352213282006	3.9613131170254006E-7	3.961313117025401E-7	0.0	-5603476.7962531755	0.0	-60.865039251930526
29055000	-5603542.409682506	-69.03582210998513	-5603473.3738603955	203.90311449531993	1818.5968855046801	679.1531355803979	116.05568264649726	6.239010763097562	0.1594733729850043	0.3503728710409632	0.3348951862118734	0.15525856976214836	0.2735673523202355	2.578850770608886E-7	2.5788507706088856E-7	0.0	-5603473.3738603955	0.0	-66.27360643492604
29056000	-5603538.317152852	-65.16567378084233	-5603473.151479071	167.3743952616763	1855.1256047383238	543.9034528495297	66.47942145191342	5.870750876589609	0.1597486122769849	0.3499088072079601	0.33523821451023134	0.15510436600481295	0.46718524850223864	3.123831922040617E-7	3.123831922040617E-7	0.0	-5603473.151479071	0.0	-62.507532930301636
29057000	-5603545.245204006	-69.35587934178268	-5603475.889324664	189.5822338199597	1832.9177661800404	622.9969534503847	113.07616006456479	6.029846806047838	0.1594001650884834	0.34993901910783703	0.33513554056439016	0.1555252752392786	0.9941861166614443	2.63007462540981E-7	2.63007462540981E-7	0.0	-5603475.889324664	0.0	-65.18027258764604
