# BEAST v10.5.0
# Generated Wed Aug 19 09:03:02 EEST 2026 [seed=1787118699297]
# -window -working -options
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	age(SAMEA7472536_ERR4920658)	age(SAMEA6797401_ERR4056630)	age(SAMEA6797389_ERR4056585)	age(SAMEA6647237_ERR4028006)	treeLikelihood	branchRates	coalescent
29035000	-8960667.62754082	-684.5855330694012	-8959983.04200775	15797.15545325661	-13773.500658736062	296683.32461478654	41185.5801223873	5.089903364170439	0.15610336950925094	0.3512356145290623	0.3329511534189678	0.15970986254271163	0.023840330681771504	4.6339482185075125E-7	4.6339482185075146E-7	6.329548576406438	7.7162472711785925	5.342337384873281	8.542512427572149	-8959983.04200775	0.0	-638.2953356023589
29036000	-8960662.12607253	-684.5792421049223	-8959977.546830425	15831.34415575277	-13807.689361232222	297249.01288603	36888.37628187904	5.0725414388437144	0.1557205431532228	0.3513727892957717	0.33298066724510234	0.15992600030589585	0.011943795672126131	4.6274981230130136E-7	4.627498123013016E-7	6.111359618035658	8.177157036515304	4.057736269369618	7.338476797988949	-8959977.546830425	0.0	-642.7264863823168
29037000	-8960667.418854494	-687.9022374190681	-8959979.516617075	16435.71505233207	-14412.060257811523	308589.53337333165	39555.773435732845	5.105443170363453	0.1556737206188563	0.3514192819104559	0.3331377846979437	0.1597692127727367	0.020079481541476006	4.4538316800532306E-7	4.4538316800532306E-7	6.00067613409497	8.243709185936092	5.292011883584145	5.342288412473792	-8959979.516617075	0.0	-643.3249658561182
29038000	-8960666.552681679	-685.925157293825	-8959980.627524385	15947.772175642847	-13924.1173811223	298669.7462230365	33958.83024112417	5.085720282711685	0.1561512857634962	0.35171716827457644	0.33235549077398024	0.15977605518793972	0.0062686968019774235	4.580571993594158E-7	4.580571993594159E-7	5.942784482246203	8.280706964536265	8.267184105957087	8.450945489444457	-8959980.627524385	0.0	-647.1005542699984
29039000	-8960667.236805541	-682.2867013929216	-8959984.950104149	15311.737274383933	-13288.082479863386	287396.8194983062	42252.19431150318	5.107516867457847	0.15593567629371638	0.3515352683283971	0.3326479740507564	0.15988108132712273	0.02283304844387381	4.763414407340918E-7	4.763414407340917E-7	6.0404108767152485	8.269787908791304	6.520563938042877	7.379989151475588	-8959984.950104149	0.0	-634.8724207159252
29040000	-8960674.45286771	-687.7163236494368	-8959986.73654406	16395.429453309363	-14371.774658788816	307535.06466590863	38184.65780159354	5.103095355601905	0.15593567629371638	0.3515352683283971	0.3326479740507564	0.15988108132712273	0.018677534464243493	4.4620485795446674E-7	4.462048579544665E-7	6.661616264304455	7.805201138794524	7.503150337315362	7.758911874878868	-8959986.73654406	0.0	-644.546443531512
29041000	-8960663.48090505	-685.7424106195335	-8959977.738494432	16001.025555495184	-13977.370760974636	301117.83615329216	37472.94876956238	5.078726599131727	0.15593567629371638	0.35166975366994924	0.3325134887092043	0.15988108132712273	0.018278739428644757	4.558139113268731E-7	4.55813911326873E-7	5.764774034733506	8.46336646994079	8.56674259760991	8.182058464786714	-8959977.738494432	0.0	-643.289314731778
29042000	-8960663.723062878	-682.996043172625	-8959980.727019707	15263.879752879098	-13240.22495835855	287454.3928917138	32337.055700947163	5.109971868623678	0.1558172612378665	0.3515131824923664	0.33281270853782713	0.15985684773193265	0.0077095325122959	4.763256921247359E-7	4.7632569212473584E-7	5.841189960157505	8.610363968182787	8.544166398536943	7.787821641873089	-8959980.727019707	0.0	-645.7937423640211
29043000	-8960667.066421052	-683.7206612491101	-8959983.345759803	15690.090260600018	-13666.43546607947	294430.9423098182	36741.97481621069	5.104712611545789	0.155910299622345	0.3516185864520701	0.3327922494239421	0.1596788645016355	0.02722252617472927	4.636517943523658E-7	4.6365179435236533E-7	6.608133944513162	8.525108350223416	7.5644364935739965	6.648824566360052	-8959983.345759803	0.0	-641.9741650304462
29044000	-8960670.769169457	-686.5574166063315	-8959984.21175285	15943.236914465673	-13919.582119945126	299514.333634768	45041.9099330239	5.095348861122965	0.1560715756964593	0.35158858355168554	0.33284931928338535	0.15949052146846246	0.01875004106186415	4.5723023348744737E-7	4.5723023348744747E-7	7.0266815248302885	8.193847975942578	4.460704581940536	8.225058671560921	-8959984.21175285	0.0	-636.3421344782599
29045000	-8960663.91536587	-681.819386457876	-8959982.095979411	15373.718917891656	-13350.064123371109	288313.5349808796	35566.025113374795	5.110286032451476	0.1557920522022853	0.3518490831794478	0.33282802746171575	0.15953083715654373	0.008245260536648745	4.745814943757867E-7	4.745814943757866E-7	6.85536557203009	7.208016570310221	8.553712512513242	8.471991045693482	-8959982.095979411	0.0	-641.2952966802527
29046000	-8960665.011929324	-683.2402444535617	-8959981.77168487	15594.018829452865	-13570.364034932318	292342.0648101994	41261.680422552454	5.098870746974073	0.1559820215148085	0.3517102690297265	0.3326627030509353	0.15964500640452223	0.016093084384834404	4.692170283205034E-7	4.6921702832050354E-7	5.717889960728904	7.2835705913839845	7.525281197284747	7.897837659618855	-8959981.77168487	0.0	-636.8718253854391
29047000	-8960673.97100637	-683.7364989648737	-8959990.234507404	15581.214805251135	-13557.560010730587	291790.82420352503	33569.66874119743	5.097427903370319	0.15569699791492717	0.3519674300723095	0.3326627030509353	0.15967286896182054	0.019754527612925163	4.6923639006666696E-7	4.6923639006666686E-7	5.9331734453394	6.28900854351855	6.674547722730004	7.2032799305515915	-8959990.234507404	0.0	-645.2585592720731
29048000	-8960674.868989864	-682.7878824624715	-8959992.081107402	15541.956929732572	-13518.302135212025	291390.1504602397	40086.51285593214	5.094086272267585	0.1554445161771	0.35214002843482856	0.3329151847887625	0.15950027059930147	0.00515757027815715	4.7035747002410176E-7	4.7035747002410134E-7	6.433435004538467	7.8838109719625535	3.7269863017931137	8.614781365644843	-8959992.081107402	0.0	-637.6439536304448
29049000	-8960672.967757244	-689.1031058428341	-8959983.8646514	16602.797942823705	-14579.143148303157	311707.0042055122	42712.47504598024	5.104272148175346	0.15567664629690295	0.3518532688103858	0.33294390186871753	0.1595261830239862	0.0036549704550411033	4.3960063879044514E-7	4.3960063879044525E-7	6.512360760850431	8.113402217314196	6.661636380440539	8.28588961504103	-8959983.8646514	0.0	-641.3375749601938
29050000	-8960666.272732155	-681.8193841113053	-8959984.453348044	15249.35988087698	-13225.705086356433	286573.7867113874	41772.2376672297	5.112320772103631	0.15605018755772643	0.3517653952877898	0.3326292365119048	0.15955518064257151	0.011003092645165531	4.784435286894636E-7	4.784435286894639E-7	6.250319974151155	8.448753593554397	5.4912479785012	7.691229765680205	-8959984.453348044	0.0	-634.9149671001484
29051000	-8960668.503864309	-683.4104288291936	-8959985.09343548	15508.644833700162	-13484.990039179615	291675.9703873186	42191.68664530018	5.097876715037025	0.1555845333996757	0.35162925263413625	0.33266671110760176	0.16011950285857882	0.0032173214510180016	4.712260350646074E-7	4.7122603506460726E-7	6.691456812266644	8.397346523291237	4.583027826165526	8.054121677482225	-8959985.09343548	0.0	-636.1122116211773
29052000	-8960664.605108457	-684.5009368097438	-8959980.104171647	15874.257540298808	-13850.60274577826	297196.70042502764	36805.649669114006	5.0952675688017015	0.1560093766207678	0.35162925263413625	0.3326051817931264	0.15975618895196203	0.02254143708799494	4.600045861320255E-7	4.6000458613202576E-7	6.809853015320957	8.646497123285512	7.923826187200981	6.620927275631639	-8959980.104171647	0.0	-642.7094210429746
29053000	-8960673.892021077	-684.3738914857747	-8959989.51812959	15878.158645456348	-13854.5038509358	297340.03486876114	39282.44890708226	5.1098755622642775	0.15594842202408604	0.35168700515985274	0.3329064301675236	0.15945814264853017	0.003969754412035121	4.6033268700713186E-7	4.6033268700713175E-7	7.132512211053551	7.605702406314995	3.691806999850176	7.672539981889679	-8959989.51812959	0.0	-640.0733628860087
29054000	-8960667.278073767	-685.6490398305382	-8959981.629033936	15938.203184321792	-13914.548389801244	299525.9643447539	42501.48763766397	5.108125047476256	0.15579991149053823	0.3517541719813655	0.3329877738795587	0.15945814264853017	0.021971977648260206	4.601226711579806E-7	4.6012267115798077E-7	6.317493310646943	7.190779037248038	4.936145534895443	6.680649519165458	-8959981.629033936	0.0	-638.0182137437172
29055000	-8960656.558863563	-683.3416096972845	-8959973.217253866	15560.852824641725	-13537.198030121177	292518.2199428913	40799.508827610734	5.086114688503498	0.1556438361914119	0.3518039840611076	0.3330626480699559	0.15948953167751714	0.02352270468625706	4.678232916048501E-7	4.678232916048501E-7	6.489672785782442	8.040317831632649	4.458453821932455	8.358299443257824	-8959973.217253866	0.0	-637.4373807864134
29056000	-8960659.869895462	-681.5068201797292	-8959978.363075282	15345.863150838071	-13322.208356317524	287715.5101975891	37118.589547277465	5.097799433929947	0.15580186093455958	0.3518993540677667	0.3328092533201491	0.15948953167751714	0.018872460258742736	4.77005984502288E-7	4.770059845022884E-7	7.061264306514083	8.519194048954088	6.617585485212714	7.631295122048982	-8959978.363075282	0.0	-639.3656602962585
29057000	-8960667.68914015	-685.7576916622947	-8959981.931448488	15739.944715035917	-13716.28992051537	296271.12442341086	45271.957942823625	5.096561933505739	0.15580186093455958	0.35188999516651365	0.3326778401773978	0.15963030372152143	0.003597307216080199	4.626263865340338E-7	4.626263865340337E-7	6.749975957306002	6.917549477312878	4.029017467771173	8.163442677486167	-8959981.931448488	0.0	-635.3258180383406
29058000	-8960668.994119635	-683.2258324465924	-8959985.768287187	15609.938713855981	-13586.283919335434	292813.488157014	36480.797477224114	5.11455685440056	0.15573755167212003	0.3517311255008656	0.3329010191054854	0.15963030372152143	0.00755691603024556	4.6627489959973865E-7	4.6627489959973886E-7	5.7591689442428216	6.624039526919906	5.3405560427700145	7.732550864137017	-8959985.768287187	0.0	-641.7786734186822
29059000	-8960667.617399486	-682.265255031839	-8959985.352144454	15351.561711373351	-13327.906916852804	288064.5759782338	34086.36418752394	5.07073237857021	0.15578621564618386	0.3518829115063078	0.33292903033148274	0.15940184251601808	0.016496662854682428	4.766714570196574E-7	4.7667145701965713E-7	6.457577977201203	7.999780987016618	5.317317742995378	7.919786174771635	-8959985.352144454	0.0	-643.254551341289
29060000	-8960663.308750376	-683.3230498961867	-8959979.98570048	15397.051375060759	-13373.396580540211	288615.337497008	32389.861033033616	5.110752991374428	0.1558000118222863	0.35178496526054437	0.332585526735396	0.15982949618176584	0.017739223728265273	4.7445322995239276E-7	4.744532299523928E-7	6.281601315242782	7.027045071060217	7.65424182331067	7.782244096564153	-8959979.98570048	0.0	-646.050011887247
29061000	-8960668.680021517	-687.031519354027	-8959981.648502164	16311.928150875729	-14288.273356355181	305317.194834452	40686.18343390052	5.077442632123601	0.1558000118222863	0.35155005535313283	0.3328204366428075	0.15982949618176584	0.004367554102877548	4.4843829214963786E-7	4.4843829214963796E-7	6.665187633830677	8.514613049256008	5.725089011906324	7.262201957590283	-8959981.648502164	0.0	-641.326597486685
29062000	-8960657.16242509	-683.0650096395358	-8959974.097415451	15500.830147001136	-13477.175352480588	290991.64538649825	34868.19324925505	5.107011321693668	0.15584232891714384	0.35174466317409026	0.3325960564371569	0.15981695147160152	0.007023076727186403	4.7061434524473587E-7	4.706143452447359E-7	6.627457175919875	8.580615796796177	8.176894719367407	7.837297999634549	-8959974.097415451	0.0	-643.2705955416811
29063000	-8960662.18957352	-687.3361086377091	-8959974.853464883	16326.599746270827	-14302.94495175028	306041.560092066	37343.86268440937	5.082983022568031	0.15595514533822244	0.3516730047393622	0.3325357172708877	0.1598361326515202	0.023500469013796918	4.479812602395911E-7	4.4798126023959093E-7	7.099590874733746	8.580615796796177	6.049631837430849	7.121279132041492	-8959974.853464883	0.0	-645.0208586152049
29064000	-8960663.08226189	-686.0317312702184	-8959977.05053062	16033.784781187067	-14010.12998666652	302097.90722323675	39098.8788353658	5.098491789512943	0.15580289481467466	0.3517237972785069	0.3326371752552908	0.1598361326515202	0.01060238305898739	4.5357679271747494E-7	4.535767927174752E-7	5.725930209674134	8.568333310756298	7.70237617172251	8.58245037996043	-8959977.05053062	0.0	-641.9244970171485
29065000	-8960663.17773893	-684.2739029330711	-8959978.903835997	15627.096126814864	-13603.441332294316	294153.7511709644	34596.22018148724	5.086406257283034	0.15594170324334924	0.35215706235453553	0.33213179805412923	0.15976943634797855	0.007108417993213472	4.6535469669763E-7	4.6535469669762984E-7	6.543081249126205	8.465155601164298	8.169530209959415	7.435713998145512	-8959978.903835997	0.0	-644.7758658105787
29066000	-8960661.239550555	-681.0563610422624	-8959980.183189513	15201.270856386383	-13177.616061865836	285225.7491531842	35292.79090089008	5.085664547457594	0.15599400699930263	0.3515022026048244	0.33278665780384037	0.15971713259202516	0.01983140314476101	4.817706354653386E-7	4.817706354653386E-7	5.823882437726758	8.511883696397085	6.736415100530143	7.015877635396931	-8959980.183189513	0.0	-640.7833246915167
29067000	-8960660.662517842	-684.3619067288081	-8959976.300611112	15783.229438358034	-13759.574643837486	296591.6668041392	40585.64551076629	5.097387410850857	0.15584914710405667	0.35148337075136904	0.33294095446156496	0.15972652768300188	0.014395284768671789	4.632864919877652E-7	4.6328649198776566E-7	6.968501395636267	8.515550918487516	3.9341920862408175	7.414105321231257	-8959976.300611112	0.0	-638.7031702314928
29068000	-8960665.51479105	-684.0478972991393	-8959981.466893751	15711.811443678302	-13688.156649157754	295708.29792552494	38931.27110962448	5.09882518483947	0.15553295616966312	0.3517995616857626	0.33294095446156496	0.15972652768300188	0.022477913291832744	4.6325848979116605E-7	4.632584897911659E-7	7.073747479735528	7.405417827926724	8.121878952189846	8.432951730175127	-8959981.466893751	0.0	-640.0675057672113
29069000	-8960672.321053898	-686.7431992271036	-8959985.57785467	16037.794414301365	-14014.139619780817	301976.630143337	35051.67802633724	5.09923793782727	0.15599861535916157	0.35155586801560484	0.3326829964779263	0.15976252014729986	0.015217273848182021	4.540616874851082E-7	4.5406168748510817E-7	6.825689596769635	7.791915585073049	8.489423008633437	6.718182240104379	-8959985.57785467	0.0	-646.7820653676481
29070000	-8960671.175680654	-681.9724389279194	-8959989.203241726	15439.143389367155	-13415.488594846607	289249.0998935655	38564.459710541734	5.088786098796686	0.15562523659762398	0.3518583597684842	0.3326713435908895	0.15984506004299492	0.023030117348926692	4.741237348482787E-7	4.741237348482788E-7	6.754349459292703	6.805019908919451	5.1518489391414315	7.373879353727762	-8959989.203241726	0.0	-638.3471899368053
29071000	-8960673.636297775	-686.3809132268802	-8959987.255384548	15903.061464918086	-13879.406670397539	299259.7503991074	33893.19677881171	5.056079245309848	0.15596263372266855	0.35148399386367646	0.3326378462120908	0.15991552620155677	0.02168666989714202	4.580777291812399E-7	4.5807772918123996E-7	7.050154075657556	8.282692506897973	4.2837005279438145	8.072509670750343	-8959987.255384548	0.0	-647.6019062417938
29072000	-8960672.892606487	-692.7118184737151	-8959980.180788014	17254.085238293093	-15230.430443772546	323809.2409790147	44021.22027748907	5.103119855309341	0.15570995809950178	0.35198937671507313	0.3324584854310001	0.15984217975441753	0.014393485810134261	4.245381924207146E-7	4.245381924207147E-7	5.724475334719498	8.358989558768279	6.908677576710104	8.081371768511488	-8959980.180788014	0.0	-643.6222665715202
29073000	-8960673.298321644	-688.1843528410761	-8959985.113968803	16402.155212874146	-14378.500418353598	308191.27484300535	36320.46402824604	5.094289663796302	0.15581468133298174	0.3518078062396693	0.33258523450486777	0.15979227792247375	0.014393485810134261	4.436197685085713E-7	4.4361976850857124E-7	6.91960345033226	8.381737671781673	4.752443364163682	8.608103834089935	-8959985.113968803	0.0	-646.9441341142688
29074000	-8960672.587766007	-691.8116551531318	-8959980.776110854	17124.50963469808	-15100.854840177532	321235.0403128284	43631.488423290444	5.108740140898962	0.15571526590252843	0.3515923026545493	0.332913509997827	0.1597789214450878	0.005601344262741166	4.259941501871856E-7	4.259941501871857E-7	6.0704834886362935	8.007599701603082	5.808518227098548	7.9982420502215	-8959980.776110854	0.0	-643.1316809180737
29075000	-8960676.251424244	-695.9923236269508	-8959980.259100616	17674.205004697535	-15650.550210176987	332201.03816787497	36476.56364655169	5.084548732992337	0.1559131719151213	0.3514284330607218	0.3325893797051698	0.16006901531897966	0.014674616616972423	4.1305778556804637E-7	4.130577855680462E-7	6.088964590949822	8.65275100906242	6.123790617512225	5.589390251708604	-8959980.259100616	0.0	-654.6665423979516
29076000	-8960671.19999401	-685.0386841709585	-8959986.16130984	15931.5281120945	-13907.873317573953	298982.8561439322	37622.46396330467	5.076911919512321	0.15605970073554626	0.35186293906779814	0.33270533737915586	0.1593720228174923	0.013577142512129398	4.588515412763702E-7	4.5885154127637016E-7	5.795962848366119	6.153496142791036	4.905341780529493	8.327992956000536	-8959986.16130984	0.0	-642.4351847460458
29077000	-8960668.867969127	-692.2703465094563	-8959976.597622618	17149.19443882595	-15125.539644305403	322243.7597182819	43821.6751149863	5.0652924849591106	0.1560081039898931	0.3517385732775477	0.33254793162754087	0.15970539110501095	0.012262790249755674	4.259817612310651E-7	4.2598176123106523E-7	6.627620445687738	8.14932659815312	5.213546524748935	7.791993077629735	-8959976.597622618	0.0	-643.3956405276965
29078000	-8960675.914072009	-690.6419083609388	-8959985.272163648	16939.427348871275	-14915.772554350728	318066.78519198473	40821.83999720802	5.091958474767718	0.1559609633788261	0.3521972066827997	0.33240809575522495	0.15943373418314186	0.019740636807718846	4.32091876910655E-7	4.3209187691065494E-7	6.427847781034455	8.168881666554505	5.395147688805781	8.554541624848532	-8959985.272163648	0.0	-644.8017627792115
29079000	-8960673.21121582	-694.7544646439208	-8959978.456751177	17712.886254633253	-15689.231460112705	332280.21404933906	41718.01150866035	5.12487474143599	0.1555496490616671	0.3516292736169899	0.3329760288210347	0.15984504850030085	0.005905771475327477	4.1309204729929397E-7	4.1309204729929397E-7	5.662487014800813	8.414457452490538	7.813202746826277	7.916403584528148	-8959978.456751177	0.0	-648.0595923030146
29080000	-8960672.692681568	-693.5618723288826	-8959979.130809238	17363.379480615316	-15339.724686094769	326263.7095493702	45288.24647173783	5.080300871573719	0.1560148403223647	0.35165506551694153	0.3323983610319924	0.15993173312869405	0.020987373691255615	4.2070598440227967E-7	4.2070598440227967E-7	6.432371922730612	8.141332215738114	4.51326633387108	6.307884337185828	-8959979.130809238	0.0	-643.1785586961367
29081000	-8960674.31529068	-696.0790097994435	-8959978.23628088	17947.302959642275	-15923.648165121727	337129.3000251027	43630.741204431455	5.110989411322152	0.15573561716349152	0.35165506551694153	0.3327273590946188	0.15988195822494086	0.01714907705103087	4.0731340308654964E-7	4.073134030865496E-7	6.138663036950581	7.974435641142637	7.106064022872156	7.9577707242617866	-8959978.23628088	0.0	-647.4221814787536
29082000	-8960669.686701166	-692.0005525640471	-8959977.6861486	17177.98647377994	-15154.331679259392	322862.8835624406	40556.739274047635	5.103713344105856	0.1555186882608031	0.35173316395510656	0.33281730133395837	0.15993084645012476	0.010485372518142366	4.2498594739633144E-7	4.2498594739633165E-7	6.250566191379236	8.220847735741186	5.447248457930937	8.084590878707871	-8959977.6861486	0.0	-646.4632892881878
29083000	-8960673.154677035	-699.4397601418652	-8959973.714916894	18451.168925027752	-16427.514130507203	347264.1770234309	39282.24668708974	5.081681297833334	0.155824484659626	0.3512473294401947	0.3329301089844345	0.15999807691573756	0.008733984221625147	3.9472321943530284E-7	3.947232194353028E-7	6.182826080199127	8.348814055587816	8.53231417328301	8.508247658745931	-8959973.714916894	0.0	-655.2919576903813
29084000	-8960673.224324182	-690.871294090874	-8959982.353030091	16892.77508353727	-14869.120289016724	317274.9610106797	37049.525213062974	5.04608661434847	0.15605075466609705	0.3511729277768567	0.3329850574094642	0.1597912601475747	0.016790343545258612	4.330303435332731E-7	4.330303435332731E-7	6.391494552724398	7.35569478170863	8.424337379756729	7.488318399514064	-8959982.353030091	0.0	-648.9166004549625
29085000	-8960679.752705777	-701.5015950082955	-8959978.251110768	18798.325526728113	-16774.670732207564	353709.0500780939	39098.472731848255	5.11514071662879	0.15597180392321935	0.35117730258961793	0.33285147039961815	0.15999942308753728	0.0134949107041256	3.869900921876183E-7	3.8699009218761797E-7	6.043796165993874	8.648948678422736	7.537724114337111	8.568308259690411	-8959978.251110768	0.0	-657.5428035618572
29086000	-8960667.325373292	-682.9542919753056	-8959984.371081317	15558.67604589058	-13535.021251370032	292177.6968129953	37601.32365561389	5.091849966105351	0.15570358001333348	0.3518634986621355	0.3324791751486989	0.1599537461758249	0.019194554997314314	4.6861097575004577E-7	4.686109757500453E-7	6.833558000660378	8.648948678422736	5.505132239792832	7.920405193424089	-8959984.371081317	0.0	-640.3353800116334
29087000	-8960669.118701586	-688.0684545432445	-8959981.050247043	16423.967733643425	-14400.312939122878	308229.5518500759	37171.19983349728	5.108206971040555	0.15577738091400098	0.3517801501664324	0.33283216541533406	0.1596103035042254	0.0029193549861229397	4.4486373821243844E-7	4.448637382124384E-7	6.5639520101906905	7.9946066895768855	6.056545515900636	8.460944593465143	-8959981.050247043	0.0	-645.9717527389819
29088000	-8960669.01806554	-683.1012042794853	-8959985.91686126	15519.251304099305	-13495.596509578758	291726.80842001754	35675.79964336541	5.085699813238873	0.15610858903203995	0.3517801501664324	0.3325009572972952	0.1596103035042254	0.005774812403664874	4.6974908308190553E-7	4.697490830819057E-7	6.2374857464993125	8.334563696798392	8.177061794315708	5.593128404315972	-8959985.91686126	0.0	-642.4867577094478
29089000	-8960670.991322616	-686.9122233540609	-8959984.079099262	16281.815583803276	-14258.160789282729	305325.470210078	39248.869571901356	5.103251697323766	0.15554205624379647	0.3513850962900308	0.3334910855539815	0.15958176191218415	0.014244085366672926	4.498361250083265E-7	4.4983612500832653E-7	6.83730781671677	7.83409476855258	5.125194654952371	8.64718435706715	-8959984.079099262	0.0	-642.6517132591653
29090000	-8960674.67995964	-687.1835595383852	-8959987.496400101	16148.86964215453	-14125.214847633983	303665.3948504678	43684.95955997437	5.100816522369152	0.15598024798819818	0.3517775332407401	0.33258345357449565	0.15965876519655897	0.019399396440004327	4.5204200152836546E-7	4.5204200152836557E-7	6.892479230454568	7.871577417292875	5.866797808319636	7.445198017472778	-8959987.496400101	0.0	-638.3652494070362
29091000	-8960672.879675021	-688.4135994022724	-8959984.46607562	16447.073692121467	-14423.418897600919	309021.3321804035	43027.57038845318	5.096619579811725	0.15570739879979598	0.3518740716556367	0.3323199269613994	0.1600986025831608	0.0029220016019473835	4.4348487016676547E-7	4.434848701667654E-7	6.578534483245319	8.630127268624642	7.44291207306607	8.191155789485087	-8959984.46607562	0.0	-640.3204562273987
29092000	-8960678.014372654	-684.1734578446355	-8959993.84091481	15820.24949194253	-13796.594697421982	296406.6404221809	37516.52980772524	5.070948133457721	0.15592148184860516	0.35178845398812286	0.33301109099939535	0.15927897316386955	0.02055497587696534	4.6089252091205435E-7	4.6089252091205424E-7	5.672660974182287	8.638605185412015	4.857880145992354	7.853958019886214	-8959993.84091481	0.0	-641.6604297348044
29093000	-8960663.928183977	-687.3974972561477	-8959976.530686721	16335.200985772028	-14311.54619125148	307046.6827902393	38980.71999845732	5.080833934441094	0.15600516844042042	0.35172139801627345	0.3326233774022061	0.15965005614109293	0.004792809530272746	4.4633043361846914E-7	4.4633043361846914E-7	6.939898595733443	7.851298491907635	7.034491452084291	8.551171420434532	-8959976.530686721	0.0	-643.4440837522252
29094000	-8960677.903109577	-695.9458248971694	-8959981.95728468	17738.86419508704	-15715.209400566493	332643.94641493744	47619.59102818619	5.062319359171282	0.15604424316649343	0.3520521535584102	0.3323997972201314	0.1595038060549579	0.0034348047470832794	4.1246376176761457E-7	4.124637617676144E-7	6.54165058821181	7.997941792033036	3.9451340575253533	6.209412043048577	-8959981.95728468	0.0	-643.2407199858463
29095000	-8960675.612844184	-696.870263414101	-8959978.74258077	18042.87868738062	-16019.223892860073	338286.98968709307	39274.49590625606	5.081467422833922	0.1560030141632619	0.3516218888194535	0.3326781741709531	0.15969692284632445	0.01349780495424368	4.04197835330477E-7	4.0419783533047707E-7	6.317377448755658	8.273521429489328	4.721965317894217	7.633570455469814	-8959978.74258077	0.0	-652.696323124166
29096000	-8960679.878349686	-699.7912326851115	-8959980.087117001	18445.451786777314	-16421.796992256764	346422.6062446134	48459.69838720687	5.085630447023386	0.15557945237634008	0.3518818644277145	0.3328417603496139	0.15969692284632445	0.013455621479986838	3.948629711242776E-7	3.9486297112427774E-7	6.980900239800696	8.148051077043004	5.676530693444007	7.464068561028013	-8959980.087117001	0.0	-646.2445909226575
29097000	-8960676.423029	-698.28844521635	-8959978.134583784	18336.664647383575	-16313.009852863028	344285.93008107226	44864.6147805622	5.067780059499093	0.15583123571063315	0.351944231483086	0.33213159763347694	0.16009293517279685	0.012549351378073345	3.9876803942341377E-7	3.98768039423414E-7	6.387872332281626	8.249716930228995	7.240203389813297	7.70466505179824	-8959978.134583784	0.0	-648.4121126677696
29098000	-8960673.311810486	-689.2040903130423	-8959984.107720174	16734.659432223045	-14711.004637702497	313421.20727070293	39958.925423673165	5.067979385825474	0.15585419582751142	0.35162292422671765	0.33242994477296706	0.16009293517279685	0.01688613641854191	4.3754691297920775E-7	4.375469129792079E-7	6.775279387820877	7.531783881540318	4.956933221681195	8.627871515232451	-8959984.107720174	0.0	-644.2471895459864
29099000	-8960663.571759712	-687.9228008183045	-8959975.648958893	16427.663634011173	-14404.008839490625	308686.7448511473	39595.98076417911	5.126751005879473	0.15567997273296758	0.3518591290036618	0.33259954933012376	0.1598613489332399	0.002991765211913569	4.4418898073776285E-7	4.4418898073776285E-7	6.042877524387408	7.909308852077572	5.067369904244662	8.545329717210524	-8959975.648958893	0.0	-643.3344571557627
29100000	-8960666.843910422	-684.4859289557642	-8959982.357981466	15736.657027994124	-13713.002233473577	295081.7823768205	34374.82128128137	5.089392388385136	0.15567997273296758	0.3516820590104294	0.3330531742791485	0.1595847939774475	0.004799296417502632	4.647680195757955E-7	4.6476801957579543E-7	5.880601434206526	7.949755977626105	6.644125865091787	7.1517230329258155	-8959982.357981466	0.0	-645.2214472428445
29101000	-8960674.503491722	-691.0542279857815	-8959983.449263737	17039.066173698873	-15015.411379178326	319144.3317376373	38989.06122113701	5.087913429687427	0.15597100267025	0.3514367513581501	0.33291695492703083	0.159675291044562	0.018057214197447383	4.298040850604912E-7	4.2980408506049117E-7	6.100682518525071	8.605347476537892	5.3064490024698525	8.369511126941394	-8959983.449263737	0.0	-647.1018418995943
29102000	-8960670.476175005	-683.9293335765104	-8959986.546841428	15686.520996035077	-13662.86620151453	294473.708918072	41404.26107466183	5.089870310160917	0.15583286394131243	0.35173477249298024	0.33261353258476933	0.15981883098093091	0.009089023817407295	4.653863060805055E-7	4.6538630608050535E-7	6.915090184593322	8.605347476537892	6.298038851234099	5.2046498922142685	-8959986.546841428	0.0	-637.4392320572412
29103000	-8960677.011913067	-692.4896658213073	-8959984.522247246	17187.5552998254	-15163.900505304851	322579.3344396548	44630.09980704484	5.097818404833839	0.1557467998768877	0.35185344032553795	0.3326995966491941	0.1597001631483732	0.017900260935868977	4.258173555232967E-7	4.258173555232964E-7	5.755824428927463	8.242810133225737	5.303646335983156	7.881724509532314	-8959984.522247246	0.0	-642.7686584093115
29104000	-8960690.287315331	-694.1466651815264	-8959996.14065015	17541.28962760749	-15517.634833086942	330085.7793855495	42658.1179277402	5.078848897707505	0.15563081239293472	0.3519276920241987	0.3326001942785938	0.15984130130426566	0.01978711861488069	4.1327855264588517E-7	4.13278552645885E-7	5.996836299126459	8.505938579177618	5.088882824405138	8.527177374311204	-8959996.14065015	0.0	-646.4716241487598
