# BEAST v10.5.0
# Generated Sat Feb 14 14:32:20 EET 2026 [seed=1771072325257]
# -window -working -options
# keywords: skygrid
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	branchRatesHMC.rate	branchRatesHMC.scale	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	skygrid
50000	-8467935.06851434	-686.7044606276803	-8467248.364053711	164.50331833303454	1860.1715450549436	2164.7487518784983	4.82189832745024	6.712005226705104	7.298165835088081	7.324725013643084	6.738347256990394	6.429527599408287	5.567722301878819	36.0	27.521333505552622	0.16129542316176354	0.34035275521449276	0.33747987288892584	0.1608719487348179	0.010669314136148165	2.4387456319997897E-5	88.02464257784776	1.22492890766826E-6	0.7624760060682307	-0.04945719590339792	-8467248.364053711	0.0	-400.22433527742885
55000	-8463299.141657954	-698.0874248532778	-8462601.0542331	148.83075175977413	1875.844111628204	2005.6027393909849	4.593260072689171	5.419610524675288	5.779022401227522	6.411562508837975	5.994840901908585	6.060132020156941	5.4297967459929195	36.0	26.21472185746132	0.16129542316176354	0.34035103703353253	0.33727057362872714	0.1610829661759768	0.029527848217517222	2.5623159454633168E-5	85.65381608735417	1.2486665349753404E-6	1.2850402762562134	0.18450754272446906	-8462601.0542331	0.0	-396.95323040754306
60000	-8463241.81801525	-671.3400515415368	-8462570.477963708	139.2289737306816	1885.4458896572964	1911.8745762659346	4.053274319181982	5.583533235317213	6.334220988662785	7.081672231898853	6.766710905927293	6.567363170707817	5.302282985240353	36.0	26.18020806740304	0.1612956332633364	0.340130708302983	0.33752105099134877	0.16105260744233188	0.009762108041380585	2.6570716561472798E-5	84.11471221160627	1.3165372607255871E-6	0.814468103004019	0.06791720310002564	-8462570.477963708	0.0	-392.8725100756383
65000	-8463207.622184617	-611.5020545746407	-8462596.120130043	129.20844130861798	1895.4664220793602	1746.819758238581	1.2376270376699485	5.438789666490876	6.184981602772175	6.17942336236442	6.252477925736551	6.272387601525048	4.957428937462721	36.0	26.698320584612354	0.16153518056248523	0.34025757750986496	0.33728150369219995	0.16092573823544987	0.0068479969088371066	2.9220891318401693E-5	83.84185487046041	1.4430199817675928E-6	0.7225725082689819	-1.336611043106549E-4	-8462596.120130043	0.0	-384.22146680940443
70000	-8463149.147251837	-609.6936114521588	-8462539.453640385	128.28733769023415	1896.387525697744	1717.6488547124916	0.7087290871142677	5.619486145124188	6.515536910985275	6.951534000108066	5.867599761204344	6.405734602557647	4.96672680166416	36.0	26.657636930613315	0.16139653062336484	0.34025757750986496	0.33742015363132033	0.16092573823544987	0.007590423854182377	2.86524709552301E-5	77.15848601741982	1.4694391469448303E-6	0.6929249964639873	0.0769661970752131	-8462539.453640385	0.0	-385.65662599099244
75000	-8463136.74145737	-579.0049276579068	-8462557.736529712	109.56428097821947	1915.1105824097585	1462.781432573157	2.1335156643846784	5.1086408386754	5.7412410785626244	6.580883485762355	6.056476521043599	5.252501894740879	4.845444151585499	36.0	27.21342549672388	0.16174044221877526	0.3397782770214948	0.33750353395542304	0.16097774680430688	0.0059083874221216425	3.19533067518408E-5	74.67982709770274	1.7379550006769322E-6	0.6935509944600196	0.06157097368867004	-8462557.736529712	0.0	-372.83397019686146
80000	-8463136.498194957	-565.1299111369788	-8462571.36828382	110.22193218450045	1914.4529312034776	1498.4484331313192	0.7709009724376253	5.358526541758246	6.415607098760049	6.804729258262861	6.111448416171789	5.224851789199645	5.109703712362691	36.0	26.540878294239384	0.16170024836000838	0.34006833568167943	0.33725366915400534	0.16097774680430688	0.013047743698262932	3.34056818663265E-5	81.89817311710192	1.6841361146650532E-6	0.6279314423176318	0.09879726943730917	-8462571.36828382	0.0	-378.0191545114602
85000	-8463100.612533828	-552.5321109457957	-8462548.080422882	104.48507684054863	1920.1897865474295	1405.495388730915	2.703990961284336	5.123555163564767	6.063635148586985	6.494078260176253	5.742438813032456	5.409193416740511	4.802754006363774	36.0	26.199882433730966	0.16138546124021136	0.34013449760565523	0.33725366915400534	0.16122637200012813	0.011253686896255097	3.6114810895286364E-5	78.2063925211393	1.7858831435340933E-6	0.6110653361446886	0.12366499546574561	-8462548.080422882	0.0	-368.74049041187624
90000	-8463130.551354935	-583.5654886967184	-8462546.98586624	98.854215056909	1925.8206483310692	1332.7767211695048	10.268480417397969	5.060534321870492	5.888260951264814	6.1720957274972434	5.86425928186145	5.079614246999533	5.03211265937389	36.0	26.26726479675579	0.16130282681184827	0.340250635421328	0.33733630358236844	0.16111023418445533	0.012191091124749942	3.845152084106258E-5	79.55619853763942	1.8875751269606657E-6	0.6765963338455236	0.06537498132120272	-8462546.98586624	0.0	-368.67590771555115
95000	-8463090.181258865	-570.2111198298961	-8462519.970139034	81.99554854811177	1942.6793148398663	1184.5644244249781	1.8290705035772474	4.713785164772137	5.481008044909165	5.9034116923771	5.075546594112074	5.052586282731718	4.3275904135377345	36.0	26.29643257663884	0.16125566983840148	0.3401922233668872	0.33761072273302667	0.16094138406168465	0.0046859755922853555	4.177083309289825E-5	79.70260831619782	2.134010396279405E-6	0.7225175511477846	0.051386231343899524	-8462519.970139034	0.0	-360.9368108870328
