# BEAST v10.5.0
# Generated Wed Nov 05 10:16:46 EET 2025 [seed=1762330553656]
# -window -working -options
# keywords: skygrid
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	branchRatesHMC.rate	branchRatesHMC.scale	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	skygrid
120000	-8462896.623623032	-970.2613093744008	-8461926.362313658	461.48438891991253	1563.1904744680655	4549.058021366805	3.3313773612353237	7.7379434586554945	7.222044744287581	7.719672420514129	7.29371272791967	7.321891133391159	6.252926896074343	36.0	26.991518933382515	0.1612863911404639	0.34043041363662424	0.3373687092795271	0.16091448594338478	0.007641121354772922	1.1496423163190842E-5	94.01956765545286	5.56455198750058E-7	1.0144620530322062	0.10315122498032461	-8461926.362313658	0.0	-439.11271171678794
125000	-8462512.614003202	-963.7832750870663	-8461548.830728116	373.2604887948171	1651.414374593161	3615.147859484302	5.209948709740313	6.234741136575573	6.570064179470408	7.443095252713304	6.544377392849102	6.512619689464214	5.567140431267023	36.0	25.288300941179575	0.1612863911404639	0.34043041363662424	0.3373687092795271	0.16091448594338478	0.029116399202373182	1.3988951130692017E-5	91.07123736898987	6.971975258353124E-7	1.0103717352178891	0.10613163073955661	-8461548.830728116	0.0	-433.7699137667239
130000	-8462489.643858075	-945.5077516271194	-8461544.136106448	327.53236505246974	1697.1424983355084	3228.0408104767134	9.590176286640235	6.545747986136692	6.591793825421117	6.584742653703845	6.725996094418463	6.128443373607904	5.772564395115809	36.0	25.979256875214624	0.1612863911404639	0.34043041363662424	0.3373687092795271	0.16091448594338478	0.022872116080171125	1.5074523185086656E-5	90.08134408378248	7.731904644235819E-7	1.0092322000814888	0.10418604373252247	-8461544.136106448	0.0	-415.72507863785177
135000	-8462258.601307707	-852.8680080782702	-8461405.733299628	285.26120146988575	1739.4136619180924	2766.8787522767298	0.996555137529547	5.593490420025685	7.727286186887146	6.708008942248237	7.312815942404976	6.43117859978225	5.553352692720595	36.0	25.49164876795815	0.16137575915748387	0.3402245452191379	0.3373687092795271	0.16103098634385113	0.020452954420866035	1.6976784465859606E-5	83.179668273758	9.202014696706294E-7	0.891824953971355	0.17392082091939584	-8461405.733299628	0.0	-407.4704662935153
140000	-8462127.074567571	-777.273651953175	-8461349.800915617	233.3796754465956	1791.2951879413824	2214.2356315384372	6.787173659533812	5.766687619276333	6.081497501052588	6.539463345937425	6.075111824717713	6.0159075496991505	5.527140935525284	36.0	26.463165864051465	0.16137575915748387	0.340370347944269	0.3373687092795271	0.16088518361872	0.005673724022057163	2.0954744575730437E-5	79.86549129783594	1.1388515201284686E-6	0.8585112381229906	0.15090033257145372	-8461349.800915617	0.0	-390.95821409023694
145000	-8462102.504591018	-757.5515062571998	-8461344.953084761	232.73049106205204	1791.944372325926	2295.5487557558736	11.788756059513572	5.844938957771064	5.951442519531825	6.426451257800534	6.29191746786066	5.802319652886744	5.733857055011522	36.0	25.33753677170374	0.16137575915748387	0.340370347944269	0.33738170769116305	0.16087218520708413	0.006408102621965186	2.0053689399406264E-5	81.84778801651464	1.0786504051966204E-6	0.9063092732866059	0.1414436677388357	-8461344.953084761	0.0	-393.9967382265895
150000	-8461940.404227132	-714.5047382401281	-8461225.899488892	220.21472235486894	1804.4601410331093	2216.267925145355	0.9858583127814377	5.146075170457627	6.123801401904575	7.558794501304746	6.287419556134562	6.304042880064675	5.479297711769144	36.0	27.122793677780145	0.16122875914215015	0.340370347944269	0.33738170769116305	0.16101918522241784	0.02872192029924994	2.1231567582481053E-5	78.97524661723003	1.1275915527252322E-6	0.8437402146438281	0.28131492073597997	-8461225.899488892	0.0	-393.86391364501344
155000	-8461607.601868786	-697.6485919757588	-8460909.95327681	218.187568103716	1806.487295284262	2205.984412450404	3.1361236452996404	5.470905429805694	6.457723908442829	6.877110442791638	6.3203901613409945	6.187065690775225	5.00018065955436	36.0	26.359198353374257	0.16122875914215015	0.3405330962441969	0.33738170769116305	0.1608564369224899	0.04023328873130123	2.001714482775821E-5	72.39728233426402	1.1350485698176314E-6	0.820938447466127	0.31919218462739235	-8460909.95327681	0.0	-392.91619349383353
160000	-8461556.874873275	-648.6678422820149	-8460908.207030993	208.00111831976207	1816.673745068216	2148.650712682597	0.3984589553566258	5.9535672567833275	6.446245843884594	8.157417148509275	6.237206806751878	6.6999608340018995	5.297458908222226	36.0	25.895641012973705	0.16117452497194448	0.3405330962441969	0.3376205137861793	0.16067186499767933	0.029196094699638523	2.0149341431059677E-5	64.32607791987633	1.1492406572791716E-6	0.772381108408195	0.1993814094380737	-8460908.207030993	0.0	-387.6937687415694
165000	-8461563.062757565	-610.4134425787297	-8460952.649314987	204.49173670700907	1820.183126680969	2163.303724045776	0.35704308581125255	5.6309549408681425	6.09285978079929	7.561550201392691	5.910406370178366	8.165059151030524	4.853450660055856	36.0	25.51146494795292	0.16131574395187054	0.34019496638559255	0.33736746026269127	0.16112182939984565	0.027732599034693235	2.2073709801820988E-5	70.22163638277799	1.1521485519102269E-6	0.7064605579940725	0.33808460999246204	-8460952.649314987	0.0	-391.69686015302466
