# BEAST v10.5.0
# Generated Thu Oct 16 09:06:37 EEST 2025 [seed=1760594778263]
# -window -working -options
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	branchRatesHMC.rate	branchRatesHMC.scale	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
1060000	-8460635.792031847	-347.32891344662096	-8460288.4631184	39.953565938192554	1984.7212974497857	598.3646356470143	96.26322055979881	25.43219122596716	0.16106925146713844	0.3402967856138833	0.33749406940477805	0.16113989351420016	0.023546473155644187	4.192821935117798E-5	32.27581832005994	4.173566770423479E-6	0.5426161197731976	0.14786855163156107	-8460288.4631184	0.0	-313.1135185812914
1080000	-8460619.330592265	-334.69505578613047	-8460284.635536479	39.67946427577362	1984.9953991122045	611.0484161134019	93.6581973322633	24.736057195776162	0.16166737427763123	0.3403367215630062	0.3371205115843801	0.16087539257498243	0.02928699958453916	4.124900625688782E-5	35.30727842591405	4.091966600679672E-6	0.49809865130705633	0.2043930971562154	-8460284.635536479	0.0	-315.17515507131174
1100000	-8460619.712130927	-344.6367009119075	-8460275.075430015	41.79143016780702	1982.8834332201711	634.1964274734328	93.45175814902755	26.371028603110332	0.1613967641737179	0.34019055234967854	0.3376721232274118	0.1607405602491918	0.009367852037839894	3.948123035679643E-5	34.13511357565747	3.957681386710678E-6	0.5115429038779153	0.18017428334909166	-8460275.075430015	0.0	-318.26341123609615
1120000	-8460637.610561943	-354.34302844231513	-8460283.2675335	41.541960266878675	1983.1329031210994	619.191771806405	84.90861674469664	26.31488837059293	0.1611269934069144	0.34038417993948755	0.3376721232274118	0.1608167034261863	0.009832378573668912	4.2168991178474366E-5	34.42272314979281	4.072319281313127E-6	0.5317260896712234	0.24383692808888172	-8460283.2675335	0.0	-314.8494905477794
1140000	-8460623.57466273	-343.13876042677447	-8460280.435902303	40.078691347369734	1984.5961720406083	590.717035617445	77.22612944271175	24.87723820508834	0.16124493642217383	0.3404494451349226	0.33722895541783	0.16107666302507373	0.0064684561943214895	4.4502455854398854E-5	33.59851690701045	4.22775181836967E-6	0.5590470019206781	0.05805792354294996	-8460280.435902303	0.0	-312.31631716087196
1160000	-8460633.608066147	-352.0773747322196	-8460281.530691415	43.60556417304955	1981.0692992149286	603.6330591119789	105.54625393125102	26.089058968478675	0.1613274356922358	0.3403187456746725	0.3374373621482736	0.1609164564848182	0.020890481252686863	4.479666690054149E-5	37.83020505506698	4.108377950500594E-6	0.5419378355144316	0.10206433439716671	-8460281.530691415	0.0	-314.13681365572745
1180000	-8460613.879510906	-335.0308411926155	-8460278.848669713	40.48509424372972	1984.1897691442484	597.2235246195025	98.3610905359765	25.12204606898244	0.16122956137157393	0.3402701622931737	0.33758381985043423	0.1609164564848182	0.03365080106967802	4.353701389448176E-5	34.92886857439384	4.191825377098699E-6	0.5706833198691296	0.08942006471977089	-8460278.848669713	0.0	-313.7335259173464
1200000	-8460637.35986018	-339.88484096178234	-8460297.475019218	36.74617309838343	1987.9286902895947	567.2509210065145	86.80437600040636	25.612379457426236	0.16130679771797052	0.3402015027862437	0.33757381445936574	0.16091788503642004	0.026958391490501735	4.075846239632765E-5	31.26678622486009	4.356835858627172E-6	0.6327723945999579	0.1672683543419908	-8460297.475019218	0.0	-310.1920212315354
1220000	-8460638.496542718	-350.0130804133108	-8460288.483462306	37.24608433492636	1987.4287790530518	594.1720919213238	94.74222001541504	26.504064187367344	0.16145380091417194	0.34014630566493714	0.33752379806554705	0.16087609535534386	0.03744265635327977	4.374665175200851E-5	34.86838432581292	4.2630367724202356E-6	0.6162513047538516	0.14808606868123222	-8460288.483462306	0.0	-314.31736522018565
1240000	-8460635.979318434	-344.1449383328427	-8460291.834380101	39.504105779571866	1985.1707576084063	613.6020469141333	110.79120560354704	25.275224339602683	0.16145380091417194	0.34009770421496055	0.3375539658978235	0.16089452897304396	0.05443964086838897	4.321666519728197E-5	33.397094153300586	4.041112943792104E-6	0.5370362476737836	0.19493946252719768	-8460291.834380101	0.0	-316.4173410741396
1260000	-8460631.629162986	-346.9790407621243	-8460284.650122223	41.72079606640231	1982.9540673215758	624.9937756871325	85.8069001456605	24.661784915386985	0.16155021943330367	0.3402274121701349	0.337493779875435	0.16072858852112637	0.013050269886004943	4.394608393392824E-5	37.406899755692976	4.017989283360735E-6	0.48152629067377684	0.17690997075128942	-8460284.650122223	0.0	-317.15594304771344
